[ AI-Rank-Log  4/ 7 11:57:35.171 ]load_data, checksum: 442b8da7639aecaf257c1dceb8ba8c8
[ AI-Rank-Log  4/ 7 12:16: 2.788 ]sampleid: 000000361238.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16: 3.470 ]sampleid: 000000361268.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16: 4.144 ]sampleid: 000000361506.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16: 4.809 ]sampleid: 000000361551.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16: 5.470 ]sampleid: 000000361571.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16: 6.148 ]sampleid: 000000361586.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16: 6.828 ]sampleid: 000000361621.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16: 7.503 ]sampleid: 000000361730.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16: 8.190 ]sampleid: 000000361919.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16: 8.865 ]sampleid: 000000362434.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16: 9.549 ]sampleid: 000000362520.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:10.229 ]sampleid: 000000362682.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:10.895 ]sampleid: 000000362716.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:11.570 ]sampleid: 000000363072.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:12.229 ]sampleid: 000000363188.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:12.909 ]sampleid: 000000363207.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:13.580 ]sampleid: 000000363461.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:14.251 ]sampleid: 000000363666.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:14.909 ]sampleid: 000000363784.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:15.577 ]sampleid: 000000363840.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:16.251 ]sampleid: 000000363875.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:16.929 ]sampleid: 000000364102.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:17.610 ]sampleid: 000000364126.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:18.272 ]sampleid: 000000364166.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:18.949 ]sampleid: 000000364297.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:19.630 ]sampleid: 000000364322.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:20.311 ]sampleid: 000000364557.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:20.974 ]sampleid: 000000364587.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:21.659 ]sampleid: 000000364636.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:22.331 ]sampleid: 000000364884.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:23.  4 ]sampleid: 000000365095.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:23.687 ]sampleid: 000000365098.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:24.365 ]sampleid: 000000365207.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:25. 47 ]sampleid: 000000365208.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:25.729 ]sampleid: 000000365385.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:26.410 ]sampleid: 000000365387.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:27. 87 ]sampleid: 000000365521.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:27.770 ]sampleid: 000000365642.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:28.444 ]sampleid: 000000365655.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:29.130 ]sampleid: 000000365745.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:29.802 ]sampleid: 000000365766.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:30.472 ]sampleid: 000000365886.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:31.147 ]sampleid: 000000366141.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:31.812 ]sampleid: 000000366178.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:32.491 ]sampleid: 000000366199.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:33.150 ]sampleid: 000000366225.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:33.826 ]sampleid: 000000366611.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:34.525 ]sampleid: 000000366711.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:35.206 ]sampleid: 000000366884.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:35.888 ]sampleid: 000000367082.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:36.572 ]sampleid: 000000367095.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:37.234 ]sampleid: 000000367195.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:37.912 ]sampleid: 000000367228.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:38.604 ]sampleid: 000000367386.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:39.292 ]sampleid: 000000367569.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:39.950 ]sampleid: 000000367680.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:40.637 ]sampleid: 000000367818.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:41.322 ]sampleid: 000000368038.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:42.  1 ]sampleid: 000000368212.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:42.682 ]sampleid: 000000368294.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:43.362 ]sampleid: 000000368335.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:44. 44 ]sampleid: 000000368456.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:44.735 ]sampleid: 000000368684.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:45.416 ]sampleid: 000000368752.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:46.103 ]sampleid: 000000368900.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:46.793 ]sampleid: 000000368940.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:47.482 ]sampleid: 000000368961.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:48.163 ]sampleid: 000000368982.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:48.847 ]sampleid: 000000369037.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:49.533 ]sampleid: 000000369081.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:50.219 ]sampleid: 000000369310.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:50.896 ]sampleid: 000000369323.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:51.583 ]sampleid: 000000369370.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:52.277 ]sampleid: 000000369442.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:52.955 ]sampleid: 000000369503.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:53.643 ]sampleid: 000000369541.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:54.326 ]sampleid: 000000369675.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:55. 20 ]sampleid: 000000369751.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:55.708 ]sampleid: 000000369757.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:56.404 ]sampleid: 000000369771.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:57.108 ]sampleid: 000000369812.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:57.805 ]sampleid: 000000370042.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:58.503 ]sampleid: 000000370208.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:59.190 ]sampleid: 000000370270.jpg, result=true
[ AI-Rank-Log  4/ 7 12:16:59.882 ]sampleid: 000000370375.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17: 0.565 ]sampleid: 000000370478.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17: 1.265 ]sampleid: 000000370486.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17: 1.954 ]sampleid: 000000370677.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17: 2.645 ]sampleid: 000000370711.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17: 3.343 ]sampleid: 000000370813.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17: 4. 31 ]sampleid: 000000370818.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17: 4.724 ]sampleid: 000000370900.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17: 5.417 ]sampleid: 000000370999.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17: 6.105 ]sampleid: 000000371042.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17: 6.802 ]sampleid: 000000371472.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17: 7.489 ]sampleid: 000000371529.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17: 8.172 ]sampleid: 000000371552.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17: 8.846 ]sampleid: 000000371677.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17: 9.548 ]sampleid: 000000371699.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:10.241 ]sampleid: 000000371749.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:10.929 ]sampleid: 000000372203.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:11.629 ]sampleid: 000000372260.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:12.327 ]sampleid: 000000372307.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:13. 25 ]sampleid: 000000372317.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:13.723 ]sampleid: 000000372349.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:14.404 ]sampleid: 000000372466.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:15.105 ]sampleid: 000000372577.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:15.806 ]sampleid: 000000372718.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:16.506 ]sampleid: 000000372819.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:17.204 ]sampleid: 000000373315.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:17.905 ]sampleid: 000000373353.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:18.604 ]sampleid: 000000373382.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:19.310 ]sampleid: 000000373705.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:20. 14 ]sampleid: 000000374052.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:20.708 ]sampleid: 000000374083.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:21.403 ]sampleid: 000000374369.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:22.106 ]sampleid: 000000374545.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:22.801 ]sampleid: 000000374551.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:23.494 ]sampleid: 000000374727.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:24.189 ]sampleid: 000000374982.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:24.875 ]sampleid: 000000375015.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:25.567 ]sampleid: 000000375078.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:26.260 ]sampleid: 000000375278.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:26.958 ]sampleid: 000000375430.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:27.652 ]sampleid: 000000375469.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:28.348 ]sampleid: 000000375493.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:29. 51 ]sampleid: 000000375763.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:29.751 ]sampleid: 000000376093.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:30.431 ]sampleid: 000000376112.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:31.127 ]sampleid: 000000376206.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:31.832 ]sampleid: 000000376264.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:32.516 ]sampleid: 000000376278.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:33.212 ]sampleid: 000000376284.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:33.909 ]sampleid: 000000376307.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:34.606 ]sampleid: 000000376310.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:35.305 ]sampleid: 000000376322.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:36.  3 ]sampleid: 000000376365.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:36.700 ]sampleid: 000000376442.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:37.404 ]sampleid: 000000376478.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:38.109 ]sampleid: 000000376625.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:38.812 ]sampleid: 000000376856.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:39.511 ]sampleid: 000000376900.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:40.210 ]sampleid: 000000377000.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:40.886 ]sampleid: 000000377113.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:41.589 ]sampleid: 000000377239.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:42.272 ]sampleid: 000000377368.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:42.969 ]sampleid: 000000377393.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:43.667 ]sampleid: 000000377486.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:44.364 ]sampleid: 000000377497.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:45. 70 ]sampleid: 000000377575.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:45.770 ]sampleid: 000000377588.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:46.471 ]sampleid: 000000377635.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:47.172 ]sampleid: 000000377670.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:47.870 ]sampleid: 000000377723.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:48.582 ]sampleid: 000000377814.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:49.286 ]sampleid: 000000377882.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:49.990 ]sampleid: 000000377946.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:50.693 ]sampleid: 000000378099.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:51.391 ]sampleid: 000000378116.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:52.105 ]sampleid: 000000378139.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:52.811 ]sampleid: 000000378244.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:53.501 ]sampleid: 000000378284.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:54.191 ]sampleid: 000000378453.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:54.896 ]sampleid: 000000378454.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:55.606 ]sampleid: 000000378515.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:56.316 ]sampleid: 000000378605.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:57. 19 ]sampleid: 000000378673.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:57.729 ]sampleid: 000000378873.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:58.439 ]sampleid: 000000379332.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:59.145 ]sampleid: 000000379441.jpg, result=true
[ AI-Rank-Log  4/ 7 12:17:59.850 ]sampleid: 000000379453.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18: 0.547 ]sampleid: 000000379476.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18: 1.255 ]sampleid: 000000379533.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18: 1.968 ]sampleid: 000000379800.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18: 2.685 ]sampleid: 000000379842.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18: 3.398 ]sampleid: 000000380203.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18: 4.108 ]sampleid: 000000380706.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18: 4.816 ]sampleid: 000000380711.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18: 5.492 ]sampleid: 000000380913.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18: 6.199 ]sampleid: 000000381360.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18: 6.910 ]sampleid: 000000381587.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18: 7.617 ]sampleid: 000000381639.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18: 8.328 ]sampleid: 000000381971.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18: 9. 37 ]sampleid: 000000382009.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18: 9.749 ]sampleid: 000000382030.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:10.459 ]sampleid: 000000382088.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:11.154 ]sampleid: 000000382111.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:11.869 ]sampleid: 000000382122.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:12.589 ]sampleid: 000000382125.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:13.303 ]sampleid: 000000382696.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:14. 15 ]sampleid: 000000382734.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:14.746 ]sampleid: 000000382743.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:15.466 ]sampleid: 000000383289.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:16.179 ]sampleid: 000000383337.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:16.887 ]sampleid: 000000383339.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:17.608 ]sampleid: 000000383384.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:18.327 ]sampleid: 000000383386.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:19. 50 ]sampleid: 000000383443.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:19.769 ]sampleid: 000000383606.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:20.489 ]sampleid: 000000383621.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:21.208 ]sampleid: 000000383676.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:21.920 ]sampleid: 000000383838.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:22.630 ]sampleid: 000000383842.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:23.329 ]sampleid: 000000383921.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:24. 34 ]sampleid: 000000384136.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:24.749 ]sampleid: 000000384350.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:25.468 ]sampleid: 000000384468.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:26.190 ]sampleid: 000000384513.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:26.900 ]sampleid: 000000384527.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:27.612 ]sampleid: 000000384616.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:28.332 ]sampleid: 000000384651.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:29. 49 ]sampleid: 000000384661.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:29.769 ]sampleid: 000000384666.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:30.490 ]sampleid: 000000384670.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:31.193 ]sampleid: 000000384808.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:31.911 ]sampleid: 000000384850.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:32.629 ]sampleid: 000000384949.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:33.328 ]sampleid: 000000385029.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:34. 50 ]sampleid: 000000385190.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:34.762 ]sampleid: 000000385205.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:35.472 ]sampleid: 000000385719.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:36.190 ]sampleid: 000000385997.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:36.918 ]sampleid: 000000386134.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:37.632 ]sampleid: 000000386210.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:38.351 ]sampleid: 000000386277.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:39. 78 ]sampleid: 000000386352.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:39.790 ]sampleid: 000000386457.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:40.493 ]sampleid: 000000386879.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:41.213 ]sampleid: 000000386912.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:41.931 ]sampleid: 000000387098.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:42.656 ]sampleid: 000000387148.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:43.370 ]sampleid: 000000387383.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:44. 95 ]sampleid: 000000387387.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:44.815 ]sampleid: 000000387916.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:45.531 ]sampleid: 000000388056.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:46.258 ]sampleid: 000000388215.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:46.959 ]sampleid: 000000388258.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:47.683 ]sampleid: 000000388846.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:48.406 ]sampleid: 000000388903.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:49.129 ]sampleid: 000000388927.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:49.851 ]sampleid: 000000389109.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:50.573 ]sampleid: 000000389197.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:51.296 ]sampleid: 000000389315.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:51.987 ]sampleid: 000000389316.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:52.717 ]sampleid: 000000389381.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:53.447 ]sampleid: 000000389451.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:54.171 ]sampleid: 000000389532.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:54.896 ]sampleid: 000000389566.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:55.619 ]sampleid: 000000389684.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:56.337 ]sampleid: 000000389804.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:57. 70 ]sampleid: 000000389812.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:57.803 ]sampleid: 000000389933.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:58.530 ]sampleid: 000000390246.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:59.234 ]sampleid: 000000390301.jpg, result=true
[ AI-Rank-Log  4/ 7 12:18:59.971 ]sampleid: 000000390555.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19: 0.705 ]sampleid: 000000390826.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19: 1.429 ]sampleid: 000000390902.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19: 2.147 ]sampleid: 000000391140.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19: 2.878 ]sampleid: 000000391144.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19: 3.606 ]sampleid: 000000391290.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19: 4.337 ]sampleid: 000000391375.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19: 5. 69 ]sampleid: 000000391648.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19: 5.807 ]sampleid: 000000391722.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19: 6.535 ]sampleid: 000000392228.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19: 7.270 ]sampleid: 000000392481.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19: 8.  7 ]sampleid: 000000392722.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19: 8.736 ]sampleid: 000000392818.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19: 9.469 ]sampleid: 000000392933.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:10.207 ]sampleid: 000000393014.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:10.948 ]sampleid: 000000393056.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:11.690 ]sampleid: 000000393093.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:12.423 ]sampleid: 000000393115.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:13.148 ]sampleid: 000000393226.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:13.872 ]sampleid: 000000393282.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:14.609 ]sampleid: 000000393469.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:15.346 ]sampleid: 000000393569.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:16. 88 ]sampleid: 000000393838.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:16.826 ]sampleid: 000000394199.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:17.564 ]sampleid: 000000394206.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:18.301 ]sampleid: 000000394275.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:19. 29 ]sampleid: 000000394328.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:19.755 ]sampleid: 000000394510.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:20.488 ]sampleid: 000000394559.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:21.223 ]sampleid: 000000394611.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:21.950 ]sampleid: 000000394677.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:22.688 ]sampleid: 000000394940.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:23.429 ]sampleid: 000000395180.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:24.168 ]sampleid: 000000395343.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:24.910 ]sampleid: 000000395388.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:25.649 ]sampleid: 000000395575.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:26.389 ]sampleid: 000000395633.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:27.132 ]sampleid: 000000395701.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:27.870 ]sampleid: 000000395801.jpg, result=true
[ AI-Rank-Log  4/ 7 12:19:28.608 ]sampleid: 000000395903.jpg, result=true
