[ AI-Rank-Log  2/ 1  5:38:10.903 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  2/ 1  6: 9: 0.620 ]sampleid: 000000344795.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9: 1.716 ]sampleid: 000000344816.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9: 2.819 ]sampleid: 000000344888.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9: 3.914 ]sampleid: 000000344909.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9: 5.  9 ]sampleid: 000000345027.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9: 6. 98 ]sampleid: 000000345252.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9: 7.191 ]sampleid: 000000345261.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9: 8.279 ]sampleid: 000000345356.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9: 9.366 ]sampleid: 000000345361.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:10.458 ]sampleid: 000000345385.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:11.547 ]sampleid: 000000345397.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:12.637 ]sampleid: 000000345466.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:13.736 ]sampleid: 000000345469.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:14.837 ]sampleid: 000000345941.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:15.933 ]sampleid: 000000346232.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:17. 23 ]sampleid: 000000346638.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:18.119 ]sampleid: 000000346703.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:19.212 ]sampleid: 000000346707.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:20.311 ]sampleid: 000000346905.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:21.405 ]sampleid: 000000346968.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:22.499 ]sampleid: 000000347163.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:23.595 ]sampleid: 000000347174.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:24.690 ]sampleid: 000000347254.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:25.787 ]sampleid: 000000347265.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:26.881 ]sampleid: 000000347335.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:27.975 ]sampleid: 000000347370.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:29. 70 ]sampleid: 000000347456.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:30.167 ]sampleid: 000000347544.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:31.264 ]sampleid: 000000347664.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:32.360 ]sampleid: 000000347693.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:33.460 ]sampleid: 000000347930.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:34.555 ]sampleid: 000000348012.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:35.656 ]sampleid: 000000348045.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:36.755 ]sampleid: 000000348216.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:37.856 ]sampleid: 000000348243.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:38.958 ]sampleid: 000000348481.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:40. 62 ]sampleid: 000000348488.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:41.170 ]sampleid: 000000348708.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:42.273 ]sampleid: 000000348881.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:43.373 ]sampleid: 000000349152.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:44.474 ]sampleid: 000000349184.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:45.580 ]sampleid: 000000349302.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:46.687 ]sampleid: 000000349480.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:47.789 ]sampleid: 000000349594.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:48.897 ]sampleid: 000000349678.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:49.995 ]sampleid: 000000349837.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:51.101 ]sampleid: 000000349860.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:52.203 ]sampleid: 000000350002.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:53.308 ]sampleid: 000000350003.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:54.414 ]sampleid: 000000350019.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:55.517 ]sampleid: 000000350023.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:56.625 ]sampleid: 000000350054.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:57.738 ]sampleid: 000000350122.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:58.850 ]sampleid: 000000350148.jpg, result=true
[ AI-Rank-Log  2/ 1  6: 9:59.962 ]sampleid: 000000350388.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10: 1. 80 ]sampleid: 000000350405.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10: 2.198 ]sampleid: 000000350488.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10: 3.315 ]sampleid: 000000350607.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10: 4.425 ]sampleid: 000000350679.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10: 5.533 ]sampleid: 000000350833.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10: 6.637 ]sampleid: 000000351096.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10: 7.749 ]sampleid: 000000351331.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10: 8.859 ]sampleid: 000000351362.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10: 9.968 ]sampleid: 000000351530.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:11. 75 ]sampleid: 000000351559.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:12.186 ]sampleid: 000000351589.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:13.288 ]sampleid: 000000351609.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:14.395 ]sampleid: 000000351810.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:15.511 ]sampleid: 000000351823.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:16.622 ]sampleid: 000000352491.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:17.733 ]sampleid: 000000352582.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:18.843 ]sampleid: 000000352584.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:19.950 ]sampleid: 000000352618.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:21. 61 ]sampleid: 000000352684.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:22.177 ]sampleid: 000000352760.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:23.285 ]sampleid: 000000352900.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:24.398 ]sampleid: 000000353027.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:25.515 ]sampleid: 000000353051.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:26.629 ]sampleid: 000000353096.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:27.739 ]sampleid: 000000353180.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:28.860 ]sampleid: 000000353518.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:29.975 ]sampleid: 000000353970.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:31. 89 ]sampleid: 000000354072.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:32.204 ]sampleid: 000000354307.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:33.329 ]sampleid: 000000354547.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:34.449 ]sampleid: 000000354753.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:35.567 ]sampleid: 000000354829.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:36.687 ]sampleid: 000000355169.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:37.808 ]sampleid: 000000355240.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:38.929 ]sampleid: 000000355257.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:40. 53 ]sampleid: 000000355325.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:41.170 ]sampleid: 000000355610.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:42.297 ]sampleid: 000000355677.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:43.424 ]sampleid: 000000355817.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:44.546 ]sampleid: 000000355905.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:45.668 ]sampleid: 000000356094.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:46.787 ]sampleid: 000000356125.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:47.910 ]sampleid: 000000356169.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:49. 34 ]sampleid: 000000356248.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:50.162 ]sampleid: 000000356261.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:51.280 ]sampleid: 000000356347.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:52.403 ]sampleid: 000000356387.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:53.528 ]sampleid: 000000356424.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:54.650 ]sampleid: 000000356427.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:55.767 ]sampleid: 000000356428.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:56.885 ]sampleid: 000000356432.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:58. 11 ]sampleid: 000000356498.jpg, result=true
[ AI-Rank-Log  2/ 1  6:10:59.141 ]sampleid: 000000356505.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11: 0.269 ]sampleid: 000000356531.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11: 1.389 ]sampleid: 000000356612.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11: 2.519 ]sampleid: 000000356968.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11: 3.639 ]sampleid: 000000357060.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11: 4.767 ]sampleid: 000000357081.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11: 5.894 ]sampleid: 000000357238.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11: 7. 20 ]sampleid: 000000357430.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11: 8.148 ]sampleid: 000000357459.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11: 9.280 ]sampleid: 000000357501.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:10.405 ]sampleid: 000000357567.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:11.532 ]sampleid: 000000357737.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:12.663 ]sampleid: 000000357742.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:13.799 ]sampleid: 000000357748.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:14.932 ]sampleid: 000000357816.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:16. 66 ]sampleid: 000000357888.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:17.204 ]sampleid: 000000357903.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:18.335 ]sampleid: 000000357941.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:19.470 ]sampleid: 000000357978.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:20.603 ]sampleid: 000000358195.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:21.736 ]sampleid: 000000358427.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:22.869 ]sampleid: 000000358525.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:24.  2 ]sampleid: 000000358923.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:25.139 ]sampleid: 000000359135.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:26.273 ]sampleid: 000000359219.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:27.404 ]sampleid: 000000359540.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:28.536 ]sampleid: 000000359677.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:29.677 ]sampleid: 000000359781.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:30.809 ]sampleid: 000000359833.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:31.947 ]sampleid: 000000359855.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:33. 83 ]sampleid: 000000359937.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:34.219 ]sampleid: 000000360097.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:35.360 ]sampleid: 000000360137.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:36.495 ]sampleid: 000000360325.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:37.636 ]sampleid: 000000360393.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:38.771 ]sampleid: 000000360564.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:39.910 ]sampleid: 000000360661.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:41. 50 ]sampleid: 000000360943.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:42.187 ]sampleid: 000000360951.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:43.325 ]sampleid: 000000360960.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:44.466 ]sampleid: 000000361103.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:45.604 ]sampleid: 000000361142.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:46.745 ]sampleid: 000000361147.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:47.888 ]sampleid: 000000361180.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:49. 30 ]sampleid: 000000361238.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:50.173 ]sampleid: 000000361268.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:51.321 ]sampleid: 000000361506.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:52.461 ]sampleid: 000000361551.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:53.598 ]sampleid: 000000361571.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:54.737 ]sampleid: 000000361586.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:55.874 ]sampleid: 000000361621.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:57. 16 ]sampleid: 000000361730.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:58.162 ]sampleid: 000000361919.jpg, result=true
[ AI-Rank-Log  2/ 1  6:11:59.301 ]sampleid: 000000362434.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12: 0.456 ]sampleid: 000000362520.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12: 1.601 ]sampleid: 000000362682.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12: 2.748 ]sampleid: 000000362716.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12: 3.908 ]sampleid: 000000363072.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12: 5. 63 ]sampleid: 000000363188.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12: 6.215 ]sampleid: 000000363207.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12: 7.367 ]sampleid: 000000363461.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12: 8.521 ]sampleid: 000000363666.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12: 9.671 ]sampleid: 000000363784.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:10.823 ]sampleid: 000000363840.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:11.985 ]sampleid: 000000363875.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:13.134 ]sampleid: 000000364102.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:14.290 ]sampleid: 000000364126.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:15.446 ]sampleid: 000000364166.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:16.599 ]sampleid: 000000364297.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:17.764 ]sampleid: 000000364322.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:18.926 ]sampleid: 000000364557.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:20. 89 ]sampleid: 000000364587.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:21.249 ]sampleid: 000000364636.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:22.410 ]sampleid: 000000364884.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:23.569 ]sampleid: 000000365095.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:24.723 ]sampleid: 000000365098.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:25.892 ]sampleid: 000000365207.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:27. 60 ]sampleid: 000000365208.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:28.218 ]sampleid: 000000365385.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:29.374 ]sampleid: 000000365387.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:30.541 ]sampleid: 000000365521.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:31.707 ]sampleid: 000000365642.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:32.866 ]sampleid: 000000365655.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:34. 33 ]sampleid: 000000365745.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:35.196 ]sampleid: 000000365766.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:36.362 ]sampleid: 000000365886.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:37.526 ]sampleid: 000000366141.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:38.693 ]sampleid: 000000366178.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:39.854 ]sampleid: 000000366199.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:41. 26 ]sampleid: 000000366225.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:42.200 ]sampleid: 000000366611.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:43.379 ]sampleid: 000000366711.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:44.546 ]sampleid: 000000366884.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:45.717 ]sampleid: 000000367082.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:46.883 ]sampleid: 000000367095.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:48. 51 ]sampleid: 000000367195.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:49.212 ]sampleid: 000000367228.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:50.378 ]sampleid: 000000367386.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:51.544 ]sampleid: 000000367569.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:52.708 ]sampleid: 000000367680.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:53.880 ]sampleid: 000000367818.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:55. 43 ]sampleid: 000000368038.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:56.223 ]sampleid: 000000368212.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:57.397 ]sampleid: 000000368294.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:58.577 ]sampleid: 000000368335.jpg, result=true
[ AI-Rank-Log  2/ 1  6:12:59.747 ]sampleid: 000000368456.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13: 0.914 ]sampleid: 000000368684.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13: 2. 91 ]sampleid: 000000368752.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13: 3.278 ]sampleid: 000000368900.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13: 4.450 ]sampleid: 000000368940.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13: 5.623 ]sampleid: 000000368961.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13: 6.793 ]sampleid: 000000368982.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13: 7.963 ]sampleid: 000000369037.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13: 9.136 ]sampleid: 000000369081.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:10.304 ]sampleid: 000000369310.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:11.478 ]sampleid: 000000369323.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:12.644 ]sampleid: 000000369370.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:13.815 ]sampleid: 000000369442.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:14.981 ]sampleid: 000000369503.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:16.155 ]sampleid: 000000369541.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:17.335 ]sampleid: 000000369675.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:18.516 ]sampleid: 000000369751.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:19.690 ]sampleid: 000000369757.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:20.868 ]sampleid: 000000369771.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:22. 51 ]sampleid: 000000369812.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:23.219 ]sampleid: 000000370042.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:24.392 ]sampleid: 000000370208.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:25.571 ]sampleid: 000000370270.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:26.742 ]sampleid: 000000370375.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:27.910 ]sampleid: 000000370478.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:29. 86 ]sampleid: 000000370486.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:30.261 ]sampleid: 000000370677.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:31.439 ]sampleid: 000000370711.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:32.613 ]sampleid: 000000370813.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:33.794 ]sampleid: 000000370818.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:34.974 ]sampleid: 000000370900.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:36.146 ]sampleid: 000000370999.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:37.325 ]sampleid: 000000371042.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:38.504 ]sampleid: 000000371472.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:39.688 ]sampleid: 000000371529.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:40.872 ]sampleid: 000000371552.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:42. 50 ]sampleid: 000000371677.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:43.232 ]sampleid: 000000371699.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:44.408 ]sampleid: 000000371749.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:45.585 ]sampleid: 000000372203.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:46.766 ]sampleid: 000000372260.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:47.947 ]sampleid: 000000372307.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:49.131 ]sampleid: 000000372317.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:50.317 ]sampleid: 000000372349.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:51.496 ]sampleid: 000000372466.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:52.678 ]sampleid: 000000372577.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:53.858 ]sampleid: 000000372718.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:55. 47 ]sampleid: 000000372819.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:56.227 ]sampleid: 000000373315.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:57.423 ]sampleid: 000000373353.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:58.611 ]sampleid: 000000373382.jpg, result=true
[ AI-Rank-Log  2/ 1  6:13:59.801 ]sampleid: 000000373705.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14: 0.982 ]sampleid: 000000374052.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14: 2.173 ]sampleid: 000000374083.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14: 3.358 ]sampleid: 000000374369.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14: 4.550 ]sampleid: 000000374545.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14: 5.734 ]sampleid: 000000374551.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14: 6.918 ]sampleid: 000000374727.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14: 8.104 ]sampleid: 000000374982.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14: 9.287 ]sampleid: 000000375015.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:10.476 ]sampleid: 000000375078.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:11.664 ]sampleid: 000000375278.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:12.855 ]sampleid: 000000375430.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:14. 37 ]sampleid: 000000375469.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:15.222 ]sampleid: 000000375493.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:16.416 ]sampleid: 000000375763.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:17.608 ]sampleid: 000000376093.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:18.802 ]sampleid: 000000376112.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:19.998 ]sampleid: 000000376206.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:21.192 ]sampleid: 000000376264.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:22.391 ]sampleid: 000000376278.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:23.579 ]sampleid: 000000376284.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:24.770 ]sampleid: 000000376307.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:25.968 ]sampleid: 000000376310.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:27.161 ]sampleid: 000000376322.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:28.350 ]sampleid: 000000376365.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:29.545 ]sampleid: 000000376442.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:30.742 ]sampleid: 000000376478.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:31.938 ]sampleid: 000000376625.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:33.140 ]sampleid: 000000376856.jpg, result=true
[ AI-Rank-Log  2/ 1  6:14:34.344 ]sampleid: 000000376900.jpg, result=true
