[ AI-Rank-Log  4/ 7 14:29:16.191 ]load_data, checksum: 442b8da7639aecaf257c1dceb8ba8c8
[ AI-Rank-Log  4/ 7 14:42:55.691 ]sampleid: 000000298396.jpg, result=true
[ AI-Rank-Log  4/ 7 14:42:56.144 ]sampleid: 000000298697.jpg, result=true
[ AI-Rank-Log  4/ 7 14:42:56.591 ]sampleid: 000000298738.jpg, result=true
[ AI-Rank-Log  4/ 7 14:42:57. 41 ]sampleid: 000000298904.jpg, result=true
[ AI-Rank-Log  4/ 7 14:42:57.493 ]sampleid: 000000298994.jpg, result=true
[ AI-Rank-Log  4/ 7 14:42:57.934 ]sampleid: 000000299355.jpg, result=true
[ AI-Rank-Log  4/ 7 14:42:58.379 ]sampleid: 000000299553.jpg, result=true
[ AI-Rank-Log  4/ 7 14:42:58.826 ]sampleid: 000000299609.jpg, result=true
[ AI-Rank-Log  4/ 7 14:42:59.266 ]sampleid: 000000299720.jpg, result=true
[ AI-Rank-Log  4/ 7 14:42:59.711 ]sampleid: 000000299887.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 0.152 ]sampleid: 000000300039.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 0.606 ]sampleid: 000000300155.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 1. 53 ]sampleid: 000000300233.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 1.505 ]sampleid: 000000300276.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 1.953 ]sampleid: 000000300341.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 2.404 ]sampleid: 000000300659.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 2.853 ]sampleid: 000000300842.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 3.304 ]sampleid: 000000300913.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 3.762 ]sampleid: 000000301061.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 4.206 ]sampleid: 000000301135.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 4.652 ]sampleid: 000000301376.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 5.105 ]sampleid: 000000301421.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 5.555 ]sampleid: 000000301563.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 6.  5 ]sampleid: 000000301718.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 6.456 ]sampleid: 000000301867.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 6.911 ]sampleid: 000000301981.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 7.360 ]sampleid: 000000302030.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 7.814 ]sampleid: 000000302107.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 8.271 ]sampleid: 000000302165.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 8.723 ]sampleid: 000000302452.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 9.167 ]sampleid: 000000302536.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43: 9.622 ]sampleid: 000000302760.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:10. 72 ]sampleid: 000000302882.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:10.525 ]sampleid: 000000302990.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:10.971 ]sampleid: 000000303305.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:11.423 ]sampleid: 000000303499.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:11.881 ]sampleid: 000000303566.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:12.344 ]sampleid: 000000303653.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:12.802 ]sampleid: 000000303713.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:13.264 ]sampleid: 000000303818.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:13.725 ]sampleid: 000000303863.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:14.191 ]sampleid: 000000303893.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:14.651 ]sampleid: 000000303908.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:15.111 ]sampleid: 000000304180.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:15.570 ]sampleid: 000000304291.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:16. 30 ]sampleid: 000000304365.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:16.486 ]sampleid: 000000304396.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:16.945 ]sampleid: 000000304404.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:17.407 ]sampleid: 000000304545.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:17.865 ]sampleid: 000000304560.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:18.327 ]sampleid: 000000304812.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:18.783 ]sampleid: 000000304817.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:19.227 ]sampleid: 000000304984.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:19.684 ]sampleid: 000000305309.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:20.134 ]sampleid: 000000305317.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:20.589 ]sampleid: 000000305343.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:21. 46 ]sampleid: 000000305609.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:21.502 ]sampleid: 000000305695.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:21.953 ]sampleid: 000000306136.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:22.410 ]sampleid: 000000306139.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:22.864 ]sampleid: 000000306437.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:23.314 ]sampleid: 000000306582.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:23.771 ]sampleid: 000000306700.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:24.227 ]sampleid: 000000306733.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:24.681 ]sampleid: 000000306893.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:25.132 ]sampleid: 000000307074.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:25.585 ]sampleid: 000000307145.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:26. 44 ]sampleid: 000000307172.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:26.500 ]sampleid: 000000307598.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:26.959 ]sampleid: 000000307658.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:27.412 ]sampleid: 000000308165.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:27.871 ]sampleid: 000000308193.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:28.326 ]sampleid: 000000308328.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:28.779 ]sampleid: 000000308391.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:29.230 ]sampleid: 000000308394.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:29.691 ]sampleid: 000000308430.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:30.149 ]sampleid: 000000308466.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:30.609 ]sampleid: 000000308476.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:31. 66 ]sampleid: 000000308531.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:31.527 ]sampleid: 000000308545.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:31.986 ]sampleid: 000000308587.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:32.446 ]sampleid: 000000308631.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:32.909 ]sampleid: 000000308753.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:33.371 ]sampleid: 000000308793.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:33.828 ]sampleid: 000000308799.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:34.283 ]sampleid: 000000309173.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:34.745 ]sampleid: 000000309391.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:35.204 ]sampleid: 000000309452.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:35.662 ]sampleid: 000000309467.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:36.121 ]sampleid: 000000309484.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:36.578 ]sampleid: 000000309495.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:37. 43 ]sampleid: 000000309655.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:37.504 ]sampleid: 000000309678.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:37.965 ]sampleid: 000000309938.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:38.428 ]sampleid: 000000309964.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:38.892 ]sampleid: 000000310072.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:39.354 ]sampleid: 000000310200.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:39.814 ]sampleid: 000000310622.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:40.276 ]sampleid: 000000310862.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:40.732 ]sampleid: 000000310980.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:41.190 ]sampleid: 000000311002.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:41.652 ]sampleid: 000000311081.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:42.115 ]sampleid: 000000311180.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:42.573 ]sampleid: 000000311190.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:43. 39 ]sampleid: 000000311295.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:43.503 ]sampleid: 000000311303.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:43.968 ]sampleid: 000000311392.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:44.433 ]sampleid: 000000311394.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:44.900 ]sampleid: 000000311518.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:45.365 ]sampleid: 000000311789.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:45.824 ]sampleid: 000000311883.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:46.290 ]sampleid: 000000311909.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:46.750 ]sampleid: 000000311928.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:47.214 ]sampleid: 000000311950.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:47.685 ]sampleid: 000000312192.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:48.149 ]sampleid: 000000312213.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:48.608 ]sampleid: 000000312237.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:49. 71 ]sampleid: 000000312263.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:49.534 ]sampleid: 000000312278.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:50.  3 ]sampleid: 000000312340.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:50.469 ]sampleid: 000000312406.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:50.933 ]sampleid: 000000312421.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:51.392 ]sampleid: 000000312489.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:51.861 ]sampleid: 000000312549.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:52.320 ]sampleid: 000000312552.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:52.789 ]sampleid: 000000312586.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:53.254 ]sampleid: 000000312720.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:53.722 ]sampleid: 000000313034.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:54.191 ]sampleid: 000000313130.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:54.655 ]sampleid: 000000313182.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:55.122 ]sampleid: 000000313454.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:55.589 ]sampleid: 000000313562.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:56. 60 ]sampleid: 000000313588.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:56.521 ]sampleid: 000000313783.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:56.993 ]sampleid: 000000314034.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:57.462 ]sampleid: 000000314177.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:57.927 ]sampleid: 000000314182.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:58.395 ]sampleid: 000000314251.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:58.867 ]sampleid: 000000314264.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:59.331 ]sampleid: 000000314294.jpg, result=true
[ AI-Rank-Log  4/ 7 14:43:59.803 ]sampleid: 000000314541.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 0.269 ]sampleid: 000000314709.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 0.739 ]sampleid: 000000314914.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 1.211 ]sampleid: 000000315001.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 1.682 ]sampleid: 000000315187.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 2.144 ]sampleid: 000000315219.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 2.614 ]sampleid: 000000315257.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 3. 85 ]sampleid: 000000315450.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 3.554 ]sampleid: 000000315492.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 4. 22 ]sampleid: 000000316015.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 4.477 ]sampleid: 000000316054.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 4.951 ]sampleid: 000000316404.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 5.417 ]sampleid: 000000316666.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 5.890 ]sampleid: 000000317024.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 6.364 ]sampleid: 000000317433.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 6.831 ]sampleid: 000000317999.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 7.306 ]sampleid: 000000318080.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 7.771 ]sampleid: 000000318114.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 8.245 ]sampleid: 000000318138.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 8.714 ]sampleid: 000000318238.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 9.190 ]sampleid: 000000318455.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44: 9.653 ]sampleid: 000000318908.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:10.118 ]sampleid: 000000319100.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:10.583 ]sampleid: 000000319184.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:11. 54 ]sampleid: 000000319369.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:11.530 ]sampleid: 000000319534.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:12. 10 ]sampleid: 000000319607.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:12.483 ]sampleid: 000000319617.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:12.949 ]sampleid: 000000319696.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:13.428 ]sampleid: 000000319721.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:13.904 ]sampleid: 000000319935.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:14.373 ]sampleid: 000000320232.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:14.850 ]sampleid: 000000320425.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:15.322 ]sampleid: 000000320490.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:15.791 ]sampleid: 000000320554.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:16.263 ]sampleid: 000000320632.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:16.731 ]sampleid: 000000320642.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:17.205 ]sampleid: 000000320664.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:17.675 ]sampleid: 000000320696.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:18.150 ]sampleid: 000000320706.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:18.625 ]sampleid: 000000320743.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:19. 94 ]sampleid: 000000321118.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:19.570 ]sampleid: 000000321214.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:20. 47 ]sampleid: 000000321333.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:20.525 ]sampleid: 000000321557.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:20.999 ]sampleid: 000000321790.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:21.472 ]sampleid: 000000321887.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:21.951 ]sampleid: 000000322163.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:22.428 ]sampleid: 000000322211.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:22.906 ]sampleid: 000000322352.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:23.389 ]sampleid: 000000322429.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:23.871 ]sampleid: 000000322574.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:24.352 ]sampleid: 000000322610.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:24.830 ]sampleid: 000000322724.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:25.305 ]sampleid: 000000322829.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:25.789 ]sampleid: 000000322844.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:26.268 ]sampleid: 000000322864.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:26.739 ]sampleid: 000000322895.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:27.216 ]sampleid: 000000322944.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:27.695 ]sampleid: 000000322959.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:28.176 ]sampleid: 000000322968.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:28.657 ]sampleid: 000000323151.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:29.138 ]sampleid: 000000323202.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:29.618 ]sampleid: 000000323263.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:30. 97 ]sampleid: 000000323355.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:30.576 ]sampleid: 000000323496.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:31. 53 ]sampleid: 000000323571.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:31.530 ]sampleid: 000000323709.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:32. 14 ]sampleid: 000000323751.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:32.495 ]sampleid: 000000323799.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:32.973 ]sampleid: 000000323828.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:33.453 ]sampleid: 000000323895.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:33.931 ]sampleid: 000000324158.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:34.416 ]sampleid: 000000324258.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:34.892 ]sampleid: 000000324614.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:35.367 ]sampleid: 000000324715.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:35.836 ]sampleid: 000000324818.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:36.326 ]sampleid: 000000324927.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:36.810 ]sampleid: 000000325031.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:37.293 ]sampleid: 000000325114.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:37.777 ]sampleid: 000000325306.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:38.255 ]sampleid: 000000325347.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:38.733 ]sampleid: 000000325483.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:39.200 ]sampleid: 000000325527.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:39.676 ]sampleid: 000000325838.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:40.151 ]sampleid: 000000325991.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:40.630 ]sampleid: 000000326082.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:41.112 ]sampleid: 000000326128.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:41.599 ]sampleid: 000000326174.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:42. 89 ]sampleid: 000000326248.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:42.568 ]sampleid: 000000326462.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:43. 50 ]sampleid: 000000326541.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:43.535 ]sampleid: 000000326542.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:44. 15 ]sampleid: 000000326627.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:44.499 ]sampleid: 000000326970.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:44.978 ]sampleid: 000000327306.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:45.458 ]sampleid: 000000327592.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:45.934 ]sampleid: 000000327601.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:46.419 ]sampleid: 000000327605.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:46.897 ]sampleid: 000000327617.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:47.386 ]sampleid: 000000327701.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:47.876 ]sampleid: 000000327769.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:48.368 ]sampleid: 000000327780.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:48.855 ]sampleid: 000000327890.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:49.345 ]sampleid: 000000328030.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:49.835 ]sampleid: 000000328117.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:50.320 ]sampleid: 000000328238.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:50.797 ]sampleid: 000000328286.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:51.280 ]sampleid: 000000328337.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:51.770 ]sampleid: 000000328430.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:52.253 ]sampleid: 000000328601.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:52.737 ]sampleid: 000000328683.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:53.213 ]sampleid: 000000328959.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:53.694 ]sampleid: 000000329041.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:54.180 ]sampleid: 000000329080.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:54.667 ]sampleid: 000000329219.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:55.154 ]sampleid: 000000329319.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:55.637 ]sampleid: 000000329323.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:56.121 ]sampleid: 000000329447.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:56.615 ]sampleid: 000000329455.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:57. 98 ]sampleid: 000000329456.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:57.587 ]sampleid: 000000329542.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:58. 66 ]sampleid: 000000329614.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:58.557 ]sampleid: 000000329827.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:59. 46 ]sampleid: 000000330369.jpg, result=true
[ AI-Rank-Log  4/ 7 14:44:59.535 ]sampleid: 000000330396.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 0. 26 ]sampleid: 000000330554.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 0.515 ]sampleid: 000000330790.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 0.997 ]sampleid: 000000330818.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 1.495 ]sampleid: 000000331075.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 1.985 ]sampleid: 000000331280.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 2.476 ]sampleid: 000000331317.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 2.962 ]sampleid: 000000331352.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 3.457 ]sampleid: 000000331569.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 3.939 ]sampleid: 000000331604.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 4.430 ]sampleid: 000000331799.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 4.918 ]sampleid: 000000331817.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 5.416 ]sampleid: 000000332318.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 5.914 ]sampleid: 000000332351.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 6.411 ]sampleid: 000000332455.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 6.897 ]sampleid: 000000332570.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 7.393 ]sampleid: 000000332845.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 7.888 ]sampleid: 000000332901.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 8.376 ]sampleid: 000000333069.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 8.857 ]sampleid: 000000333237.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 9.338 ]sampleid: 000000333402.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45: 9.815 ]sampleid: 000000333697.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45:10.308 ]sampleid: 000000333745.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45:10.784 ]sampleid: 000000333772.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45:11.271 ]sampleid: 000000333956.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45:11.754 ]sampleid: 000000334006.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45:12.249 ]sampleid: 000000334309.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45:12.746 ]sampleid: 000000334371.jpg, result=true
[ AI-Rank-Log  4/ 7 14:45:13.250 ]sampleid: 000000334399.jpg, result=true
