[ AI-Rank-Log  2/ 1  6:58:18.777 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  2/ 1  7:34: 3.942 ]sampleid: 000000370999.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34: 5.152 ]sampleid: 000000371042.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34: 6.357 ]sampleid: 000000371472.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34: 7.562 ]sampleid: 000000371529.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34: 8.768 ]sampleid: 000000371552.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34: 9.966 ]sampleid: 000000371677.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:11.174 ]sampleid: 000000371699.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:12.378 ]sampleid: 000000371749.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:13.581 ]sampleid: 000000372203.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:14.768 ]sampleid: 000000372260.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:15.882 ]sampleid: 000000372307.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:17. 15 ]sampleid: 000000372317.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:18.207 ]sampleid: 000000372349.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:19.326 ]sampleid: 000000372466.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:20.531 ]sampleid: 000000372577.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:21.707 ]sampleid: 000000372718.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:22.927 ]sampleid: 000000372819.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:24. 71 ]sampleid: 000000373315.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:25.277 ]sampleid: 000000373353.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:26.486 ]sampleid: 000000373382.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:27.656 ]sampleid: 000000373705.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:28.855 ]sampleid: 000000374052.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:30. 53 ]sampleid: 000000374083.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:31.171 ]sampleid: 000000374369.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:32.363 ]sampleid: 000000374545.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:33.560 ]sampleid: 000000374551.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:34.699 ]sampleid: 000000374727.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:35.893 ]sampleid: 000000374982.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:37. 20 ]sampleid: 000000375015.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:38.220 ]sampleid: 000000375078.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:39.421 ]sampleid: 000000375278.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:40.619 ]sampleid: 000000375430.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:41.805 ]sampleid: 000000375469.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:43.  5 ]sampleid: 000000375493.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:44.209 ]sampleid: 000000375763.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:45.410 ]sampleid: 000000376093.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:46.518 ]sampleid: 000000376112.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:47.713 ]sampleid: 000000376206.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:48.873 ]sampleid: 000000376264.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:50.  7 ]sampleid: 000000376278.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:51.141 ]sampleid: 000000376284.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:52.330 ]sampleid: 000000376307.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:53.538 ]sampleid: 000000376310.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:54.723 ]sampleid: 000000376322.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:55.843 ]sampleid: 000000376365.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:56.976 ]sampleid: 000000376442.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:58.180 ]sampleid: 000000376478.jpg, result=true
[ AI-Rank-Log  2/ 1  7:34:59.359 ]sampleid: 000000376625.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35: 0.550 ]sampleid: 000000376856.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35: 1.732 ]sampleid: 000000376900.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35: 2.939 ]sampleid: 000000377000.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35: 4.147 ]sampleid: 000000377113.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35: 5.295 ]sampleid: 000000377239.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35: 6.490 ]sampleid: 000000377368.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35: 7.627 ]sampleid: 000000377393.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35: 8.811 ]sampleid: 000000377486.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:10. 15 ]sampleid: 000000377497.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:11.200 ]sampleid: 000000377575.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:12.365 ]sampleid: 000000377588.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:13.582 ]sampleid: 000000377635.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:14.759 ]sampleid: 000000377670.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:15.972 ]sampleid: 000000377723.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:17.169 ]sampleid: 000000377814.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:18.374 ]sampleid: 000000377882.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:19.559 ]sampleid: 000000377946.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:20.761 ]sampleid: 000000378099.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:21.919 ]sampleid: 000000378116.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:23.172 ]sampleid: 000000378139.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:24.385 ]sampleid: 000000378244.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:25.598 ]sampleid: 000000378284.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:26.737 ]sampleid: 000000378453.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:27.946 ]sampleid: 000000378454.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:29.128 ]sampleid: 000000378515.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:30.340 ]sampleid: 000000378605.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:31.544 ]sampleid: 000000378673.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:32.724 ]sampleid: 000000378873.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:33.936 ]sampleid: 000000379332.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:35.149 ]sampleid: 000000379441.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:36.362 ]sampleid: 000000379453.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:37.587 ]sampleid: 000000379476.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:38.716 ]sampleid: 000000379533.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:39.912 ]sampleid: 000000379800.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:41.127 ]sampleid: 000000379842.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:42.326 ]sampleid: 000000380203.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:43.507 ]sampleid: 000000380706.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:44.692 ]sampleid: 000000380711.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:45.874 ]sampleid: 000000380913.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:47. 97 ]sampleid: 000000381360.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:48.324 ]sampleid: 000000381587.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:49.509 ]sampleid: 000000381639.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:50.734 ]sampleid: 000000381971.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:51.939 ]sampleid: 000000382009.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:53.145 ]sampleid: 000000382030.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:54.324 ]sampleid: 000000382088.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:55.477 ]sampleid: 000000382111.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:56.704 ]sampleid: 000000382122.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:57.948 ]sampleid: 000000382125.jpg, result=true
[ AI-Rank-Log  2/ 1  7:35:59.174 ]sampleid: 000000382696.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36: 0.287 ]sampleid: 000000382734.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36: 1.473 ]sampleid: 000000382743.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36: 2.708 ]sampleid: 000000383289.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36: 3.938 ]sampleid: 000000383337.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36: 5.174 ]sampleid: 000000383339.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36: 6.415 ]sampleid: 000000383384.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36: 7.599 ]sampleid: 000000383386.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36: 8.771 ]sampleid: 000000383443.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36: 9.970 ]sampleid: 000000383606.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:11.154 ]sampleid: 000000383621.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:12.385 ]sampleid: 000000383676.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:13.598 ]sampleid: 000000383838.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:14.818 ]sampleid: 000000383842.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:16. 49 ]sampleid: 000000383921.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:17.278 ]sampleid: 000000384136.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:18.509 ]sampleid: 000000384350.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:19.761 ]sampleid: 000000384468.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:20.997 ]sampleid: 000000384513.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:22.207 ]sampleid: 000000384527.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:23.404 ]sampleid: 000000384616.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:24.637 ]sampleid: 000000384651.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:25.864 ]sampleid: 000000384661.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:27. 88 ]sampleid: 000000384666.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:28.304 ]sampleid: 000000384670.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:29.454 ]sampleid: 000000384808.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:30.658 ]sampleid: 000000384850.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:31.868 ]sampleid: 000000384949.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:33. 48 ]sampleid: 000000385029.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:34.275 ]sampleid: 000000385190.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:35.502 ]sampleid: 000000385205.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:36.729 ]sampleid: 000000385719.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:37.910 ]sampleid: 000000385997.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:39.140 ]sampleid: 000000386134.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:40.346 ]sampleid: 000000386210.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:41.509 ]sampleid: 000000386277.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:42.741 ]sampleid: 000000386352.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:43.977 ]sampleid: 000000386457.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:45.208 ]sampleid: 000000386879.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:46.444 ]sampleid: 000000386912.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:47.664 ]sampleid: 000000387098.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:48.840 ]sampleid: 000000387148.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:49.984 ]sampleid: 000000387383.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:51.211 ]sampleid: 000000387387.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:52.405 ]sampleid: 000000387916.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:53.566 ]sampleid: 000000388056.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:54.687 ]sampleid: 000000388215.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:55.913 ]sampleid: 000000388258.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:57.146 ]sampleid: 000000388846.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:58.287 ]sampleid: 000000388903.jpg, result=true
[ AI-Rank-Log  2/ 1  7:36:59.517 ]sampleid: 000000388927.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37: 0.647 ]sampleid: 000000389109.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37: 1.858 ]sampleid: 000000389197.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37: 3.105 ]sampleid: 000000389315.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37: 4.341 ]sampleid: 000000389316.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37: 5.567 ]sampleid: 000000389381.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37: 6.847 ]sampleid: 000000389451.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37: 8. 81 ]sampleid: 000000389532.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37: 9.322 ]sampleid: 000000389566.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:10.560 ]sampleid: 000000389684.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:11.727 ]sampleid: 000000389804.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:12.971 ]sampleid: 000000389812.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:14.212 ]sampleid: 000000389933.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:15.334 ]sampleid: 000000390246.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:16.450 ]sampleid: 000000390301.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:17.573 ]sampleid: 000000390555.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:18.814 ]sampleid: 000000390826.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:20. 52 ]sampleid: 000000390902.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:21.271 ]sampleid: 000000391140.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:22.472 ]sampleid: 000000391144.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:23.659 ]sampleid: 000000391290.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:24.847 ]sampleid: 000000391375.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:26. 60 ]sampleid: 000000391648.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:27.233 ]sampleid: 000000391722.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:28.475 ]sampleid: 000000392228.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:29.687 ]sampleid: 000000392481.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:30.870 ]sampleid: 000000392722.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:32.115 ]sampleid: 000000392818.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:33.364 ]sampleid: 000000392933.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:34.567 ]sampleid: 000000393014.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:35.814 ]sampleid: 000000393056.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:37. 72 ]sampleid: 000000393093.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:38.328 ]sampleid: 000000393115.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:39.581 ]sampleid: 000000393226.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:40.739 ]sampleid: 000000393282.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:41.941 ]sampleid: 000000393469.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:43.167 ]sampleid: 000000393569.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:44.381 ]sampleid: 000000393838.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:45.630 ]sampleid: 000000394199.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:46.855 ]sampleid: 000000394206.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:48. 29 ]sampleid: 000000394275.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:49.261 ]sampleid: 000000394328.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:50.506 ]sampleid: 000000394510.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:51.704 ]sampleid: 000000394559.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:52.907 ]sampleid: 000000394611.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:54.124 ]sampleid: 000000394677.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:55.334 ]sampleid: 000000394940.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:56.596 ]sampleid: 000000395180.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:57.852 ]sampleid: 000000395343.jpg, result=true
[ AI-Rank-Log  2/ 1  7:37:59.106 ]sampleid: 000000395388.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38: 0.361 ]sampleid: 000000395575.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38: 1.616 ]sampleid: 000000395633.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38: 2.868 ]sampleid: 000000395701.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38: 4.117 ]sampleid: 000000395801.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38: 5.366 ]sampleid: 000000395903.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38: 6.625 ]sampleid: 000000396200.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38: 7.808 ]sampleid: 000000396205.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38: 9. 65 ]sampleid: 000000396274.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:10.303 ]sampleid: 000000396338.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:11.558 ]sampleid: 000000396518.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:12.809 ]sampleid: 000000396526.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:14. 67 ]sampleid: 000000396568.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:15.323 ]sampleid: 000000396580.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:16.552 ]sampleid: 000000396729.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:17.813 ]sampleid: 000000396863.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:19. 28 ]sampleid: 000000396903.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:20.256 ]sampleid: 000000397133.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:21.460 ]sampleid: 000000397279.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:22.719 ]sampleid: 000000397303.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:23.971 ]sampleid: 000000397327.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:25.208 ]sampleid: 000000397351.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:26.434 ]sampleid: 000000397354.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:27.690 ]sampleid: 000000397639.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:28.962 ]sampleid: 000000397681.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:30.221 ]sampleid: 000000398028.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:31.441 ]sampleid: 000000398203.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:32.678 ]sampleid: 000000398237.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:33.894 ]sampleid: 000000398377.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:35.106 ]sampleid: 000000398438.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:36.330 ]sampleid: 000000398652.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:37.564 ]sampleid: 000000398742.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:38.756 ]sampleid: 000000398810.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:40. 17 ]sampleid: 000000398905.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:41.281 ]sampleid: 000000399205.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:42.542 ]sampleid: 000000399296.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:43.787 ]sampleid: 000000399462.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:45. 11 ]sampleid: 000000399560.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:46.269 ]sampleid: 000000399655.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:47.520 ]sampleid: 000000399764.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:48.809 ]sampleid: 000000400044.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:50.112 ]sampleid: 000000400082.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:51.258 ]sampleid: 000000400161.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:52.493 ]sampleid: 000000400367.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:53.733 ]sampleid: 000000400573.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:55.  0 ]sampleid: 000000400794.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:56.243 ]sampleid: 000000400803.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:57.516 ]sampleid: 000000400815.jpg, result=true
[ AI-Rank-Log  2/ 1  7:38:58.762 ]sampleid: 000000400922.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39: 0. 20 ]sampleid: 000000401244.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39: 1.210 ]sampleid: 000000401250.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39: 2.463 ]sampleid: 000000401446.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39: 3.736 ]sampleid: 000000401862.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39: 4.956 ]sampleid: 000000401991.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39: 6.138 ]sampleid: 000000402096.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39: 7.403 ]sampleid: 000000402118.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39: 8.665 ]sampleid: 000000402334.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39: 9.932 ]sampleid: 000000402346.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:11.173 ]sampleid: 000000402433.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:12.441 ]sampleid: 000000402473.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:13.714 ]sampleid: 000000402519.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:14.989 ]sampleid: 000000402615.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:16.215 ]sampleid: 000000402720.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:17.474 ]sampleid: 000000402765.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:18.694 ]sampleid: 000000402774.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:19.913 ]sampleid: 000000402783.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:21.200 ]sampleid: 000000402992.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:22.426 ]sampleid: 000000403122.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:23.661 ]sampleid: 000000403353.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:24.923 ]sampleid: 000000403385.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:26.141 ]sampleid: 000000403565.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:27.391 ]sampleid: 000000403584.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:28.661 ]sampleid: 000000403817.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:29.883 ]sampleid: 000000404128.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:31.111 ]sampleid: 000000404191.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:32.390 ]sampleid: 000000404249.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:33.637 ]sampleid: 000000404479.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:34.912 ]sampleid: 000000404484.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:36.189 ]sampleid: 000000404534.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:37.458 ]sampleid: 000000404568.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:38.717 ]sampleid: 000000404601.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:39.990 ]sampleid: 000000404678.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:41.146 ]sampleid: 000000404805.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:42.431 ]sampleid: 000000404839.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:43.674 ]sampleid: 000000404922.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:44.895 ]sampleid: 000000404923.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:46. 94 ]sampleid: 000000405195.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:47.370 ]sampleid: 000000405205.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:48.605 ]sampleid: 000000405249.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:49.882 ]sampleid: 000000405279.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:51.133 ]sampleid: 000000405306.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:52.368 ]sampleid: 000000405432.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:53.535 ]sampleid: 000000405691.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:54.759 ]sampleid: 000000405970.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:55.987 ]sampleid: 000000405972.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:57.139 ]sampleid: 000000406129.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:58.397 ]sampleid: 000000406417.jpg, result=true
[ AI-Rank-Log  2/ 1  7:39:59.687 ]sampleid: 000000406570.jpg, result=true
[ AI-Rank-Log  2/ 1  7:40: 0.933 ]sampleid: 000000406611.jpg, result=true
