[ AI-Rank-Log  1/31 20:58:57.965 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  1/31 21:30:52.564 ]sampleid: 000000370813.jpg, result=true
[ AI-Rank-Log  1/31 21:30:53.585 ]sampleid: 000000370818.jpg, result=true
[ AI-Rank-Log  1/31 21:30:54.668 ]sampleid: 000000370900.jpg, result=true
[ AI-Rank-Log  1/31 21:30:55.680 ]sampleid: 000000370999.jpg, result=true
[ AI-Rank-Log  1/31 21:30:56.718 ]sampleid: 000000371042.jpg, result=true
[ AI-Rank-Log  1/31 21:30:57.711 ]sampleid: 000000371472.jpg, result=true
[ AI-Rank-Log  1/31 21:30:58.740 ]sampleid: 000000371529.jpg, result=true
[ AI-Rank-Log  1/31 21:30:59.776 ]sampleid: 000000371552.jpg, result=true
[ AI-Rank-Log  1/31 21:31: 0.775 ]sampleid: 000000371677.jpg, result=true
[ AI-Rank-Log  1/31 21:31: 1.807 ]sampleid: 000000371699.jpg, result=true
[ AI-Rank-Log  1/31 21:31: 2.800 ]sampleid: 000000371749.jpg, result=true
[ AI-Rank-Log  1/31 21:31: 3.887 ]sampleid: 000000372203.jpg, result=true
[ AI-Rank-Log  1/31 21:31: 4.964 ]sampleid: 000000372260.jpg, result=true
[ AI-Rank-Log  1/31 21:31: 6.  7 ]sampleid: 000000372307.jpg, result=true
[ AI-Rank-Log  1/31 21:31: 7. 94 ]sampleid: 000000372317.jpg, result=true
[ AI-Rank-Log  1/31 21:31: 8.162 ]sampleid: 000000372349.jpg, result=true
[ AI-Rank-Log  1/31 21:31: 9.187 ]sampleid: 000000372466.jpg, result=true
[ AI-Rank-Log  1/31 21:31:10.249 ]sampleid: 000000372577.jpg, result=true
[ AI-Rank-Log  1/31 21:31:11.335 ]sampleid: 000000372718.jpg, result=true
[ AI-Rank-Log  1/31 21:31:12.407 ]sampleid: 000000372819.jpg, result=true
[ AI-Rank-Log  1/31 21:31:13.468 ]sampleid: 000000373315.jpg, result=true
[ AI-Rank-Log  1/31 21:31:14.554 ]sampleid: 000000373353.jpg, result=true
[ AI-Rank-Log  1/31 21:31:15.577 ]sampleid: 000000373382.jpg, result=true
[ AI-Rank-Log  1/31 21:31:16.609 ]sampleid: 000000373705.jpg, result=true
[ AI-Rank-Log  1/31 21:31:17.657 ]sampleid: 000000374052.jpg, result=true
[ AI-Rank-Log  1/31 21:31:18.704 ]sampleid: 000000374083.jpg, result=true
[ AI-Rank-Log  1/31 21:31:19.775 ]sampleid: 000000374369.jpg, result=true
[ AI-Rank-Log  1/31 21:31:20.813 ]sampleid: 000000374545.jpg, result=true
[ AI-Rank-Log  1/31 21:31:21.883 ]sampleid: 000000374551.jpg, result=true
[ AI-Rank-Log  1/31 21:31:22.906 ]sampleid: 000000374727.jpg, result=true
[ AI-Rank-Log  1/31 21:31:23.904 ]sampleid: 000000374982.jpg, result=true
[ AI-Rank-Log  1/31 21:31:25. 53 ]sampleid: 000000375015.jpg, result=true
[ AI-Rank-Log  1/31 21:31:26. 67 ]sampleid: 000000375078.jpg, result=true
[ AI-Rank-Log  1/31 21:31:27.140 ]sampleid: 000000375278.jpg, result=true
[ AI-Rank-Log  1/31 21:31:28.211 ]sampleid: 000000375430.jpg, result=true
[ AI-Rank-Log  1/31 21:31:29.215 ]sampleid: 000000375469.jpg, result=true
[ AI-Rank-Log  1/31 21:31:30.301 ]sampleid: 000000375493.jpg, result=true
[ AI-Rank-Log  1/31 21:31:31.391 ]sampleid: 000000375763.jpg, result=true
[ AI-Rank-Log  1/31 21:31:32.412 ]sampleid: 000000376093.jpg, result=true
[ AI-Rank-Log  1/31 21:31:33.454 ]sampleid: 000000376112.jpg, result=true
[ AI-Rank-Log  1/31 21:31:34.521 ]sampleid: 000000376206.jpg, result=true
[ AI-Rank-Log  1/31 21:31:35.600 ]sampleid: 000000376264.jpg, result=true
[ AI-Rank-Log  1/31 21:31:36.688 ]sampleid: 000000376278.jpg, result=true
[ AI-Rank-Log  1/31 21:31:37.758 ]sampleid: 000000376284.jpg, result=true
[ AI-Rank-Log  1/31 21:31:38.752 ]sampleid: 000000376307.jpg, result=true
[ AI-Rank-Log  1/31 21:31:39.787 ]sampleid: 000000376310.jpg, result=true
[ AI-Rank-Log  1/31 21:31:40.802 ]sampleid: 000000376322.jpg, result=true
[ AI-Rank-Log  1/31 21:31:41.807 ]sampleid: 000000376365.jpg, result=true
[ AI-Rank-Log  1/31 21:31:42.863 ]sampleid: 000000376442.jpg, result=true
[ AI-Rank-Log  1/31 21:31:43.930 ]sampleid: 000000376478.jpg, result=true
[ AI-Rank-Log  1/31 21:31:44.964 ]sampleid: 000000376625.jpg, result=true
[ AI-Rank-Log  1/31 21:31:46. 61 ]sampleid: 000000376856.jpg, result=true
[ AI-Rank-Log  1/31 21:31:47.153 ]sampleid: 000000376900.jpg, result=true
[ AI-Rank-Log  1/31 21:31:48.164 ]sampleid: 000000377000.jpg, result=true
[ AI-Rank-Log  1/31 21:31:49.215 ]sampleid: 000000377113.jpg, result=true
[ AI-Rank-Log  1/31 21:31:50.256 ]sampleid: 000000377239.jpg, result=true
[ AI-Rank-Log  1/31 21:31:51.291 ]sampleid: 000000377368.jpg, result=true
[ AI-Rank-Log  1/31 21:31:52.341 ]sampleid: 000000377393.jpg, result=true
[ AI-Rank-Log  1/31 21:31:53.356 ]sampleid: 000000377486.jpg, result=true
[ AI-Rank-Log  1/31 21:31:54.409 ]sampleid: 000000377497.jpg, result=true
[ AI-Rank-Log  1/31 21:31:55.440 ]sampleid: 000000377575.jpg, result=true
[ AI-Rank-Log  1/31 21:31:56.552 ]sampleid: 000000377588.jpg, result=true
[ AI-Rank-Log  1/31 21:31:57.625 ]sampleid: 000000377635.jpg, result=true
[ AI-Rank-Log  1/31 21:31:58.724 ]sampleid: 000000377670.jpg, result=true
[ AI-Rank-Log  1/31 21:31:59.737 ]sampleid: 000000377723.jpg, result=true
[ AI-Rank-Log  1/31 21:32: 0.811 ]sampleid: 000000377814.jpg, result=true
[ AI-Rank-Log  1/31 21:32: 1.863 ]sampleid: 000000377882.jpg, result=true
[ AI-Rank-Log  1/31 21:32: 2.957 ]sampleid: 000000377946.jpg, result=true
[ AI-Rank-Log  1/31 21:32: 4.  7 ]sampleid: 000000378099.jpg, result=true
[ AI-Rank-Log  1/31 21:32: 5. 88 ]sampleid: 000000378116.jpg, result=true
[ AI-Rank-Log  1/31 21:32: 6.120 ]sampleid: 000000378139.jpg, result=true
[ AI-Rank-Log  1/31 21:32: 7.150 ]sampleid: 000000378244.jpg, result=true
[ AI-Rank-Log  1/31 21:32: 8.209 ]sampleid: 000000378284.jpg, result=true
[ AI-Rank-Log  1/31 21:32: 9.276 ]sampleid: 000000378453.jpg, result=true
[ AI-Rank-Log  1/31 21:32:10.332 ]sampleid: 000000378454.jpg, result=true
[ AI-Rank-Log  1/31 21:32:11.348 ]sampleid: 000000378515.jpg, result=true
[ AI-Rank-Log  1/31 21:32:12.517 ]sampleid: 000000378605.jpg, result=true
[ AI-Rank-Log  1/31 21:32:13.606 ]sampleid: 000000378673.jpg, result=true
[ AI-Rank-Log  1/31 21:32:14.691 ]sampleid: 000000378873.jpg, result=true
[ AI-Rank-Log  1/31 21:32:15.779 ]sampleid: 000000379332.jpg, result=true
[ AI-Rank-Log  1/31 21:32:16.857 ]sampleid: 000000379441.jpg, result=true
[ AI-Rank-Log  1/31 21:32:17.891 ]sampleid: 000000379453.jpg, result=true
[ AI-Rank-Log  1/31 21:32:18.912 ]sampleid: 000000379476.jpg, result=true
[ AI-Rank-Log  1/31 21:32:19.991 ]sampleid: 000000379533.jpg, result=true
[ AI-Rank-Log  1/31 21:32:20.993 ]sampleid: 000000379800.jpg, result=true
[ AI-Rank-Log  1/31 21:32:22. 85 ]sampleid: 000000379842.jpg, result=true
[ AI-Rank-Log  1/31 21:32:23. 95 ]sampleid: 000000380203.jpg, result=true
[ AI-Rank-Log  1/31 21:32:24.197 ]sampleid: 000000380706.jpg, result=true
[ AI-Rank-Log  1/31 21:32:25.318 ]sampleid: 000000380711.jpg, result=true
[ AI-Rank-Log  1/31 21:32:26.380 ]sampleid: 000000380913.jpg, result=true
[ AI-Rank-Log  1/31 21:32:27.471 ]sampleid: 000000381360.jpg, result=true
[ AI-Rank-Log  1/31 21:32:28.468 ]sampleid: 000000381587.jpg, result=true
[ AI-Rank-Log  1/31 21:32:29.567 ]sampleid: 000000381639.jpg, result=true
[ AI-Rank-Log  1/31 21:32:30.614 ]sampleid: 000000381971.jpg, result=true
[ AI-Rank-Log  1/31 21:32:31.723 ]sampleid: 000000382009.jpg, result=true
[ AI-Rank-Log  1/31 21:32:32.808 ]sampleid: 000000382030.jpg, result=true
[ AI-Rank-Log  1/31 21:32:33.897 ]sampleid: 000000382088.jpg, result=true
[ AI-Rank-Log  1/31 21:32:34.955 ]sampleid: 000000382111.jpg, result=true
[ AI-Rank-Log  1/31 21:32:35.976 ]sampleid: 000000382122.jpg, result=true
[ AI-Rank-Log  1/31 21:32:37. 89 ]sampleid: 000000382125.jpg, result=true
[ AI-Rank-Log  1/31 21:32:38.189 ]sampleid: 000000382696.jpg, result=true
[ AI-Rank-Log  1/31 21:32:39.280 ]sampleid: 000000382734.jpg, result=true
[ AI-Rank-Log  1/31 21:32:40.378 ]sampleid: 000000382743.jpg, result=true
[ AI-Rank-Log  1/31 21:32:41.411 ]sampleid: 000000383289.jpg, result=true
[ AI-Rank-Log  1/31 21:32:42.490 ]sampleid: 000000383337.jpg, result=true
[ AI-Rank-Log  1/31 21:32:43.507 ]sampleid: 000000383339.jpg, result=true
[ AI-Rank-Log  1/31 21:32:44.539 ]sampleid: 000000383384.jpg, result=true
[ AI-Rank-Log  1/31 21:32:45.655 ]sampleid: 000000383386.jpg, result=true
[ AI-Rank-Log  1/31 21:32:46.671 ]sampleid: 000000383443.jpg, result=true
[ AI-Rank-Log  1/31 21:32:47.880 ]sampleid: 000000383606.jpg, result=true
[ AI-Rank-Log  1/31 21:32:48.974 ]sampleid: 000000383621.jpg, result=true
[ AI-Rank-Log  1/31 21:32:50. 69 ]sampleid: 000000383676.jpg, result=true
[ AI-Rank-Log  1/31 21:32:51.112 ]sampleid: 000000383838.jpg, result=true
[ AI-Rank-Log  1/31 21:32:52.214 ]sampleid: 000000383842.jpg, result=true
[ AI-Rank-Log  1/31 21:32:53.277 ]sampleid: 000000383921.jpg, result=true
[ AI-Rank-Log  1/31 21:32:54.331 ]sampleid: 000000384136.jpg, result=true
[ AI-Rank-Log  1/31 21:32:55.477 ]sampleid: 000000384350.jpg, result=true
[ AI-Rank-Log  1/31 21:32:56.592 ]sampleid: 000000384468.jpg, result=true
[ AI-Rank-Log  1/31 21:32:57.696 ]sampleid: 000000384513.jpg, result=true
[ AI-Rank-Log  1/31 21:32:58.799 ]sampleid: 000000384527.jpg, result=true
[ AI-Rank-Log  1/31 21:32:59.880 ]sampleid: 000000384616.jpg, result=true
[ AI-Rank-Log  1/31 21:33: 0.999 ]sampleid: 000000384651.jpg, result=true
[ AI-Rank-Log  1/31 21:33: 2.101 ]sampleid: 000000384661.jpg, result=true
[ AI-Rank-Log  1/31 21:33: 3.122 ]sampleid: 000000384666.jpg, result=true
[ AI-Rank-Log  1/31 21:33: 4.189 ]sampleid: 000000384670.jpg, result=true
[ AI-Rank-Log  1/31 21:33: 5.285 ]sampleid: 000000384808.jpg, result=true
[ AI-Rank-Log  1/31 21:33: 6.404 ]sampleid: 000000384850.jpg, result=true
[ AI-Rank-Log  1/31 21:33: 7.486 ]sampleid: 000000384949.jpg, result=true
[ AI-Rank-Log  1/31 21:33: 8.575 ]sampleid: 000000385029.jpg, result=true
[ AI-Rank-Log  1/31 21:33: 9.677 ]sampleid: 000000385190.jpg, result=true
[ AI-Rank-Log  1/31 21:33:10.781 ]sampleid: 000000385205.jpg, result=true
[ AI-Rank-Log  1/31 21:33:11.892 ]sampleid: 000000385719.jpg, result=true
[ AI-Rank-Log  1/31 21:33:12.979 ]sampleid: 000000385997.jpg, result=true
[ AI-Rank-Log  1/31 21:33:14. 78 ]sampleid: 000000386134.jpg, result=true
[ AI-Rank-Log  1/31 21:33:15.178 ]sampleid: 000000386210.jpg, result=true
[ AI-Rank-Log  1/31 21:33:16.255 ]sampleid: 000000386277.jpg, result=true
[ AI-Rank-Log  1/31 21:33:17.376 ]sampleid: 000000386352.jpg, result=true
[ AI-Rank-Log  1/31 21:33:18.476 ]sampleid: 000000386457.jpg, result=true
[ AI-Rank-Log  1/31 21:33:19.573 ]sampleid: 000000386879.jpg, result=true
[ AI-Rank-Log  1/31 21:33:20.691 ]sampleid: 000000386912.jpg, result=true
[ AI-Rank-Log  1/31 21:33:21.740 ]sampleid: 000000387098.jpg, result=true
[ AI-Rank-Log  1/31 21:33:22.930 ]sampleid: 000000387148.jpg, result=true
[ AI-Rank-Log  1/31 21:33:24. 27 ]sampleid: 000000387383.jpg, result=true
[ AI-Rank-Log  1/31 21:33:25.100 ]sampleid: 000000387387.jpg, result=true
[ AI-Rank-Log  1/31 21:33:26.216 ]sampleid: 000000387916.jpg, result=true
[ AI-Rank-Log  1/31 21:33:27.310 ]sampleid: 000000388056.jpg, result=true
[ AI-Rank-Log  1/31 21:33:28.325 ]sampleid: 000000388215.jpg, result=true
[ AI-Rank-Log  1/31 21:33:29.444 ]sampleid: 000000388258.jpg, result=true
[ AI-Rank-Log  1/31 21:33:30.491 ]sampleid: 000000388846.jpg, result=true
[ AI-Rank-Log  1/31 21:33:31.619 ]sampleid: 000000388903.jpg, result=true
[ AI-Rank-Log  1/31 21:33:32.739 ]sampleid: 000000388927.jpg, result=true
[ AI-Rank-Log  1/31 21:33:33.817 ]sampleid: 000000389109.jpg, result=true
[ AI-Rank-Log  1/31 21:33:34.943 ]sampleid: 000000389197.jpg, result=true
[ AI-Rank-Log  1/31 21:33:36. 68 ]sampleid: 000000389315.jpg, result=true
[ AI-Rank-Log  1/31 21:33:37.176 ]sampleid: 000000389316.jpg, result=true
[ AI-Rank-Log  1/31 21:33:38.290 ]sampleid: 000000389381.jpg, result=true
[ AI-Rank-Log  1/31 21:33:39.363 ]sampleid: 000000389451.jpg, result=true
[ AI-Rank-Log  1/31 21:33:40.513 ]sampleid: 000000389532.jpg, result=true
[ AI-Rank-Log  1/31 21:33:41.672 ]sampleid: 000000389566.jpg, result=true
[ AI-Rank-Log  1/31 21:33:42.768 ]sampleid: 000000389684.jpg, result=true
[ AI-Rank-Log  1/31 21:33:43.893 ]sampleid: 000000389804.jpg, result=true
[ AI-Rank-Log  1/31 21:33:45. 17 ]sampleid: 000000389812.jpg, result=true
[ AI-Rank-Log  1/31 21:33:46.106 ]sampleid: 000000389933.jpg, result=true
[ AI-Rank-Log  1/31 21:33:47.236 ]sampleid: 000000390246.jpg, result=true
[ AI-Rank-Log  1/31 21:33:48.319 ]sampleid: 000000390301.jpg, result=true
[ AI-Rank-Log  1/31 21:33:49.452 ]sampleid: 000000390555.jpg, result=true
[ AI-Rank-Log  1/31 21:33:50.523 ]sampleid: 000000390826.jpg, result=true
[ AI-Rank-Log  1/31 21:33:51.601 ]sampleid: 000000390902.jpg, result=true
[ AI-Rank-Log  1/31 21:33:52.793 ]sampleid: 000000391140.jpg, result=true
[ AI-Rank-Log  1/31 21:33:53.891 ]sampleid: 000000391144.jpg, result=true
[ AI-Rank-Log  1/31 21:33:55. 77 ]sampleid: 000000391290.jpg, result=true
[ AI-Rank-Log  1/31 21:33:56.119 ]sampleid: 000000391375.jpg, result=true
[ AI-Rank-Log  1/31 21:33:57.228 ]sampleid: 000000391648.jpg, result=true
[ AI-Rank-Log  1/31 21:33:58.312 ]sampleid: 000000391722.jpg, result=true
[ AI-Rank-Log  1/31 21:33:59.435 ]sampleid: 000000392228.jpg, result=true
[ AI-Rank-Log  1/31 21:34: 0.558 ]sampleid: 000000392481.jpg, result=true
[ AI-Rank-Log  1/31 21:34: 1.677 ]sampleid: 000000392722.jpg, result=true
[ AI-Rank-Log  1/31 21:34: 2.797 ]sampleid: 000000392818.jpg, result=true
[ AI-Rank-Log  1/31 21:34: 3.911 ]sampleid: 000000392933.jpg, result=true
[ AI-Rank-Log  1/31 21:34: 5. 12 ]sampleid: 000000393014.jpg, result=true
[ AI-Rank-Log  1/31 21:34: 6.154 ]sampleid: 000000393056.jpg, result=true
[ AI-Rank-Log  1/31 21:34: 7.227 ]sampleid: 000000393093.jpg, result=true
[ AI-Rank-Log  1/31 21:34: 8.361 ]sampleid: 000000393115.jpg, result=true
[ AI-Rank-Log  1/31 21:34: 9.463 ]sampleid: 000000393226.jpg, result=true
[ AI-Rank-Log  1/31 21:34:10.528 ]sampleid: 000000393282.jpg, result=true
[ AI-Rank-Log  1/31 21:34:11.615 ]sampleid: 000000393469.jpg, result=true
[ AI-Rank-Log  1/31 21:34:12.716 ]sampleid: 000000393569.jpg, result=true
[ AI-Rank-Log  1/31 21:34:13.815 ]sampleid: 000000393838.jpg, result=true
[ AI-Rank-Log  1/31 21:34:14.912 ]sampleid: 000000394199.jpg, result=true
[ AI-Rank-Log  1/31 21:34:16. 24 ]sampleid: 000000394206.jpg, result=true
[ AI-Rank-Log  1/31 21:34:17.105 ]sampleid: 000000394275.jpg, result=true
[ AI-Rank-Log  1/31 21:34:18.158 ]sampleid: 000000394328.jpg, result=true
[ AI-Rank-Log  1/31 21:34:19.224 ]sampleid: 000000394510.jpg, result=true
[ AI-Rank-Log  1/31 21:34:20.309 ]sampleid: 000000394559.jpg, result=true
[ AI-Rank-Log  1/31 21:34:21.446 ]sampleid: 000000394611.jpg, result=true
[ AI-Rank-Log  1/31 21:34:22.527 ]sampleid: 000000394677.jpg, result=true
[ AI-Rank-Log  1/31 21:34:23.582 ]sampleid: 000000394940.jpg, result=true
[ AI-Rank-Log  1/31 21:34:24.641 ]sampleid: 000000395180.jpg, result=true
[ AI-Rank-Log  1/31 21:34:25.694 ]sampleid: 000000395343.jpg, result=true
[ AI-Rank-Log  1/31 21:34:26.776 ]sampleid: 000000395388.jpg, result=true
[ AI-Rank-Log  1/31 21:34:27.947 ]sampleid: 000000395575.jpg, result=true
[ AI-Rank-Log  1/31 21:34:29. 10 ]sampleid: 000000395633.jpg, result=true
[ AI-Rank-Log  1/31 21:34:30. 99 ]sampleid: 000000395701.jpg, result=true
[ AI-Rank-Log  1/31 21:34:31.294 ]sampleid: 000000395801.jpg, result=true
[ AI-Rank-Log  1/31 21:34:32.419 ]sampleid: 000000395903.jpg, result=true
[ AI-Rank-Log  1/31 21:34:33.545 ]sampleid: 000000396200.jpg, result=true
[ AI-Rank-Log  1/31 21:34:34.635 ]sampleid: 000000396205.jpg, result=true
[ AI-Rank-Log  1/31 21:34:35.841 ]sampleid: 000000396274.jpg, result=true
[ AI-Rank-Log  1/31 21:34:36.926 ]sampleid: 000000396338.jpg, result=true
[ AI-Rank-Log  1/31 21:34:38. 53 ]sampleid: 000000396518.jpg, result=true
[ AI-Rank-Log  1/31 21:34:39.178 ]sampleid: 000000396526.jpg, result=true
[ AI-Rank-Log  1/31 21:34:40.271 ]sampleid: 000000396568.jpg, result=true
[ AI-Rank-Log  1/31 21:34:41.362 ]sampleid: 000000396580.jpg, result=true
[ AI-Rank-Log  1/31 21:34:42.490 ]sampleid: 000000396729.jpg, result=true
[ AI-Rank-Log  1/31 21:34:43.636 ]sampleid: 000000396863.jpg, result=true
[ AI-Rank-Log  1/31 21:34:44.769 ]sampleid: 000000396903.jpg, result=true
[ AI-Rank-Log  1/31 21:34:45.863 ]sampleid: 000000397133.jpg, result=true
[ AI-Rank-Log  1/31 21:34:47.  2 ]sampleid: 000000397279.jpg, result=true
[ AI-Rank-Log  1/31 21:34:48.150 ]sampleid: 000000397303.jpg, result=true
[ AI-Rank-Log  1/31 21:34:49.304 ]sampleid: 000000397327.jpg, result=true
[ AI-Rank-Log  1/31 21:34:50.440 ]sampleid: 000000397351.jpg, result=true
[ AI-Rank-Log  1/31 21:34:51.531 ]sampleid: 000000397354.jpg, result=true
[ AI-Rank-Log  1/31 21:34:52.651 ]sampleid: 000000397639.jpg, result=true
[ AI-Rank-Log  1/31 21:34:53.789 ]sampleid: 000000397681.jpg, result=true
[ AI-Rank-Log  1/31 21:34:54.879 ]sampleid: 000000398028.jpg, result=true
[ AI-Rank-Log  1/31 21:34:56. 35 ]sampleid: 000000398203.jpg, result=true
[ AI-Rank-Log  1/31 21:34:57.102 ]sampleid: 000000398237.jpg, result=true
[ AI-Rank-Log  1/31 21:34:58.286 ]sampleid: 000000398377.jpg, result=true
[ AI-Rank-Log  1/31 21:34:59.423 ]sampleid: 000000398438.jpg, result=true
[ AI-Rank-Log  1/31 21:35: 0.568 ]sampleid: 000000398652.jpg, result=true
[ AI-Rank-Log  1/31 21:35: 1.694 ]sampleid: 000000398742.jpg, result=true
[ AI-Rank-Log  1/31 21:35: 2.750 ]sampleid: 000000398810.jpg, result=true
[ AI-Rank-Log  1/31 21:35: 3.801 ]sampleid: 000000398905.jpg, result=true
[ AI-Rank-Log  1/31 21:35: 4.871 ]sampleid: 000000399205.jpg, result=true
[ AI-Rank-Log  1/31 21:35: 6. 24 ]sampleid: 000000399296.jpg, result=true
[ AI-Rank-Log  1/31 21:35: 7.139 ]sampleid: 000000399462.jpg, result=true
[ AI-Rank-Log  1/31 21:35: 8.298 ]sampleid: 000000399560.jpg, result=true
[ AI-Rank-Log  1/31 21:35: 9.382 ]sampleid: 000000399655.jpg, result=true
[ AI-Rank-Log  1/31 21:35:10.542 ]sampleid: 000000399764.jpg, result=true
[ AI-Rank-Log  1/31 21:35:11.693 ]sampleid: 000000400044.jpg, result=true
[ AI-Rank-Log  1/31 21:35:12.773 ]sampleid: 000000400082.jpg, result=true
[ AI-Rank-Log  1/31 21:35:13.902 ]sampleid: 000000400161.jpg, result=true
[ AI-Rank-Log  1/31 21:35:15. 40 ]sampleid: 000000400367.jpg, result=true
[ AI-Rank-Log  1/31 21:35:16.141 ]sampleid: 000000400573.jpg, result=true
[ AI-Rank-Log  1/31 21:35:17.234 ]sampleid: 000000400794.jpg, result=true
[ AI-Rank-Log  1/31 21:35:18.382 ]sampleid: 000000400803.jpg, result=true
[ AI-Rank-Log  1/31 21:35:19.464 ]sampleid: 000000400815.jpg, result=true
[ AI-Rank-Log  1/31 21:35:20.579 ]sampleid: 000000400922.jpg, result=true
[ AI-Rank-Log  1/31 21:35:21.717 ]sampleid: 000000401244.jpg, result=true
[ AI-Rank-Log  1/31 21:35:22.869 ]sampleid: 000000401250.jpg, result=true
[ AI-Rank-Log  1/31 21:35:24. 20 ]sampleid: 000000401446.jpg, result=true
[ AI-Rank-Log  1/31 21:35:25.163 ]sampleid: 000000401862.jpg, result=true
[ AI-Rank-Log  1/31 21:35:26.263 ]sampleid: 000000401991.jpg, result=true
[ AI-Rank-Log  1/31 21:35:27.406 ]sampleid: 000000402096.jpg, result=true
[ AI-Rank-Log  1/31 21:35:28.555 ]sampleid: 000000402118.jpg, result=true
[ AI-Rank-Log  1/31 21:35:29.720 ]sampleid: 000000402334.jpg, result=true
[ AI-Rank-Log  1/31 21:35:30.860 ]sampleid: 000000402346.jpg, result=true
[ AI-Rank-Log  1/31 21:35:31.962 ]sampleid: 000000402433.jpg, result=true
[ AI-Rank-Log  1/31 21:35:33.132 ]sampleid: 000000402473.jpg, result=true
[ AI-Rank-Log  1/31 21:35:34.281 ]sampleid: 000000402519.jpg, result=true
[ AI-Rank-Log  1/31 21:35:35.397 ]sampleid: 000000402615.jpg, result=true
[ AI-Rank-Log  1/31 21:35:36.551 ]sampleid: 000000402720.jpg, result=true
[ AI-Rank-Log  1/31 21:35:37.640 ]sampleid: 000000402765.jpg, result=true
[ AI-Rank-Log  1/31 21:35:38.803 ]sampleid: 000000402774.jpg, result=true
[ AI-Rank-Log  1/31 21:35:39.936 ]sampleid: 000000402783.jpg, result=true
[ AI-Rank-Log  1/31 21:35:41.102 ]sampleid: 000000402992.jpg, result=true
[ AI-Rank-Log  1/31 21:35:42.263 ]sampleid: 000000403122.jpg, result=true
[ AI-Rank-Log  1/31 21:35:43.391 ]sampleid: 000000403353.jpg, result=true
[ AI-Rank-Log  1/31 21:35:44.543 ]sampleid: 000000403385.jpg, result=true
[ AI-Rank-Log  1/31 21:35:45.693 ]sampleid: 000000403565.jpg, result=true
[ AI-Rank-Log  1/31 21:35:46.853 ]sampleid: 000000403584.jpg, result=true
[ AI-Rank-Log  1/31 21:35:47.999 ]sampleid: 000000403817.jpg, result=true
[ AI-Rank-Log  1/31 21:35:49.138 ]sampleid: 000000404128.jpg, result=true
[ AI-Rank-Log  1/31 21:35:50.303 ]sampleid: 000000404191.jpg, result=true
[ AI-Rank-Log  1/31 21:35:51.451 ]sampleid: 000000404249.jpg, result=true
[ AI-Rank-Log  1/31 21:35:52.503 ]sampleid: 000000404479.jpg, result=true
[ AI-Rank-Log  1/31 21:35:53.578 ]sampleid: 000000404484.jpg, result=true
[ AI-Rank-Log  1/31 21:35:54.637 ]sampleid: 000000404534.jpg, result=true
[ AI-Rank-Log  1/31 21:35:55.758 ]sampleid: 000000404568.jpg, result=true
[ AI-Rank-Log  1/31 21:35:56.906 ]sampleid: 000000404601.jpg, result=true
[ AI-Rank-Log  1/31 21:35:58.  6 ]sampleid: 000000404678.jpg, result=true
[ AI-Rank-Log  1/31 21:35:59. 76 ]sampleid: 000000404805.jpg, result=true
[ AI-Rank-Log  1/31 21:36: 0.248 ]sampleid: 000000404839.jpg, result=true
[ AI-Rank-Log  1/31 21:36: 1.368 ]sampleid: 000000404922.jpg, result=true
[ AI-Rank-Log  1/31 21:36: 2.545 ]sampleid: 000000404923.jpg, result=true
[ AI-Rank-Log  1/31 21:36: 3.666 ]sampleid: 000000405195.jpg, result=true
[ AI-Rank-Log  1/31 21:36: 4.818 ]sampleid: 000000405205.jpg, result=true
[ AI-Rank-Log  1/31 21:36: 5.977 ]sampleid: 000000405249.jpg, result=true
[ AI-Rank-Log  1/31 21:36: 7.136 ]sampleid: 000000405279.jpg, result=true
[ AI-Rank-Log  1/31 21:36: 8.213 ]sampleid: 000000405306.jpg, result=true
[ AI-Rank-Log  1/31 21:36: 9.319 ]sampleid: 000000405432.jpg, result=true
[ AI-Rank-Log  1/31 21:36:10.501 ]sampleid: 000000405691.jpg, result=true
[ AI-Rank-Log  1/31 21:36:11.600 ]sampleid: 000000405970.jpg, result=true
[ AI-Rank-Log  1/31 21:36:12.767 ]sampleid: 000000405972.jpg, result=true
[ AI-Rank-Log  1/31 21:36:13.889 ]sampleid: 000000406129.jpg, result=true
[ AI-Rank-Log  1/31 21:36:15. 33 ]sampleid: 000000406417.jpg, result=true
[ AI-Rank-Log  1/31 21:36:16.138 ]sampleid: 000000406570.jpg, result=true
[ AI-Rank-Log  1/31 21:36:17.241 ]sampleid: 000000406611.jpg, result=true
[ AI-Rank-Log  1/31 21:36:18.359 ]sampleid: 000000406997.jpg, result=true
[ AI-Rank-Log  1/31 21:36:19.458 ]sampleid: 000000407002.jpg, result=true
[ AI-Rank-Log  1/31 21:36:20.615 ]sampleid: 000000407083.jpg, result=true
[ AI-Rank-Log  1/31 21:36:21.704 ]sampleid: 000000407298.jpg, result=true
