[ AI-Rank-Log  1/31 19:43:10.418 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  1/31 20:13:38.781 ]sampleid: 000000351362.jpg, result=true
[ AI-Rank-Log  1/31 20:13:39.817 ]sampleid: 000000351530.jpg, result=true
[ AI-Rank-Log  1/31 20:13:40.855 ]sampleid: 000000351559.jpg, result=true
[ AI-Rank-Log  1/31 20:13:41.892 ]sampleid: 000000351589.jpg, result=true
[ AI-Rank-Log  1/31 20:13:42.928 ]sampleid: 000000351609.jpg, result=true
[ AI-Rank-Log  1/31 20:13:43.965 ]sampleid: 000000351810.jpg, result=true
[ AI-Rank-Log  1/31 20:13:45.  6 ]sampleid: 000000351823.jpg, result=true
[ AI-Rank-Log  1/31 20:13:46. 47 ]sampleid: 000000352491.jpg, result=true
[ AI-Rank-Log  1/31 20:13:47. 89 ]sampleid: 000000352582.jpg, result=true
[ AI-Rank-Log  1/31 20:13:48.131 ]sampleid: 000000352584.jpg, result=true
[ AI-Rank-Log  1/31 20:13:49.177 ]sampleid: 000000352618.jpg, result=true
[ AI-Rank-Log  1/31 20:13:50.225 ]sampleid: 000000352684.jpg, result=true
[ AI-Rank-Log  1/31 20:13:51.269 ]sampleid: 000000352760.jpg, result=true
[ AI-Rank-Log  1/31 20:13:52.323 ]sampleid: 000000352900.jpg, result=true
[ AI-Rank-Log  1/31 20:13:53.372 ]sampleid: 000000353027.jpg, result=true
[ AI-Rank-Log  1/31 20:13:54.425 ]sampleid: 000000353051.jpg, result=true
[ AI-Rank-Log  1/31 20:13:55.475 ]sampleid: 000000353096.jpg, result=true
[ AI-Rank-Log  1/31 20:13:56.518 ]sampleid: 000000353180.jpg, result=true
[ AI-Rank-Log  1/31 20:13:57.567 ]sampleid: 000000353518.jpg, result=true
[ AI-Rank-Log  1/31 20:13:58.617 ]sampleid: 000000353970.jpg, result=true
[ AI-Rank-Log  1/31 20:13:59.663 ]sampleid: 000000354072.jpg, result=true
[ AI-Rank-Log  1/31 20:14: 0.714 ]sampleid: 000000354307.jpg, result=true
[ AI-Rank-Log  1/31 20:14: 1.770 ]sampleid: 000000354547.jpg, result=true
[ AI-Rank-Log  1/31 20:14: 2.823 ]sampleid: 000000354753.jpg, result=true
[ AI-Rank-Log  1/31 20:14: 3.873 ]sampleid: 000000354829.jpg, result=true
[ AI-Rank-Log  1/31 20:14: 4.929 ]sampleid: 000000355169.jpg, result=true
[ AI-Rank-Log  1/31 20:14: 5.991 ]sampleid: 000000355240.jpg, result=true
[ AI-Rank-Log  1/31 20:14: 7. 48 ]sampleid: 000000355257.jpg, result=true
[ AI-Rank-Log  1/31 20:14: 8.101 ]sampleid: 000000355325.jpg, result=true
[ AI-Rank-Log  1/31 20:14: 9.144 ]sampleid: 000000355610.jpg, result=true
[ AI-Rank-Log  1/31 20:14:10.197 ]sampleid: 000000355677.jpg, result=true
[ AI-Rank-Log  1/31 20:14:11.260 ]sampleid: 000000355817.jpg, result=true
[ AI-Rank-Log  1/31 20:14:12.311 ]sampleid: 000000355905.jpg, result=true
[ AI-Rank-Log  1/31 20:14:13.357 ]sampleid: 000000356094.jpg, result=true
[ AI-Rank-Log  1/31 20:14:14.410 ]sampleid: 000000356125.jpg, result=true
[ AI-Rank-Log  1/31 20:14:15.457 ]sampleid: 000000356169.jpg, result=true
[ AI-Rank-Log  1/31 20:14:16.512 ]sampleid: 000000356248.jpg, result=true
[ AI-Rank-Log  1/31 20:14:17.564 ]sampleid: 000000356261.jpg, result=true
[ AI-Rank-Log  1/31 20:14:18.626 ]sampleid: 000000356347.jpg, result=true
[ AI-Rank-Log  1/31 20:14:19.681 ]sampleid: 000000356387.jpg, result=true
[ AI-Rank-Log  1/31 20:14:20.740 ]sampleid: 000000356424.jpg, result=true
[ AI-Rank-Log  1/31 20:14:21.794 ]sampleid: 000000356427.jpg, result=true
[ AI-Rank-Log  1/31 20:14:22.848 ]sampleid: 000000356428.jpg, result=true
[ AI-Rank-Log  1/31 20:14:23.901 ]sampleid: 000000356432.jpg, result=true
[ AI-Rank-Log  1/31 20:14:24.950 ]sampleid: 000000356498.jpg, result=true
[ AI-Rank-Log  1/31 20:14:26. 11 ]sampleid: 000000356505.jpg, result=true
[ AI-Rank-Log  1/31 20:14:27. 66 ]sampleid: 000000356531.jpg, result=true
[ AI-Rank-Log  1/31 20:14:28.127 ]sampleid: 000000356612.jpg, result=true
[ AI-Rank-Log  1/31 20:14:29.189 ]sampleid: 000000356968.jpg, result=true
[ AI-Rank-Log  1/31 20:14:30.250 ]sampleid: 000000357060.jpg, result=true
[ AI-Rank-Log  1/31 20:14:31.303 ]sampleid: 000000357081.jpg, result=true
[ AI-Rank-Log  1/31 20:14:32.359 ]sampleid: 000000357238.jpg, result=true
[ AI-Rank-Log  1/31 20:14:33.415 ]sampleid: 000000357430.jpg, result=true
[ AI-Rank-Log  1/31 20:14:34.474 ]sampleid: 000000357459.jpg, result=true
[ AI-Rank-Log  1/31 20:14:35.543 ]sampleid: 000000357501.jpg, result=true
[ AI-Rank-Log  1/31 20:14:36.604 ]sampleid: 000000357567.jpg, result=true
[ AI-Rank-Log  1/31 20:14:37.655 ]sampleid: 000000357737.jpg, result=true
[ AI-Rank-Log  1/31 20:14:38.711 ]sampleid: 000000357742.jpg, result=true
[ AI-Rank-Log  1/31 20:14:39.773 ]sampleid: 000000357748.jpg, result=true
[ AI-Rank-Log  1/31 20:14:40.818 ]sampleid: 000000357816.jpg, result=true
[ AI-Rank-Log  1/31 20:14:41.876 ]sampleid: 000000357888.jpg, result=true
[ AI-Rank-Log  1/31 20:14:42.939 ]sampleid: 000000357903.jpg, result=true
[ AI-Rank-Log  1/31 20:14:43.992 ]sampleid: 000000357941.jpg, result=true
[ AI-Rank-Log  1/31 20:14:45. 50 ]sampleid: 000000357978.jpg, result=true
[ AI-Rank-Log  1/31 20:14:46.112 ]sampleid: 000000358195.jpg, result=true
[ AI-Rank-Log  1/31 20:14:47.164 ]sampleid: 000000358427.jpg, result=true
[ AI-Rank-Log  1/31 20:14:48.223 ]sampleid: 000000358525.jpg, result=true
[ AI-Rank-Log  1/31 20:14:49.278 ]sampleid: 000000358923.jpg, result=true
[ AI-Rank-Log  1/31 20:14:50.335 ]sampleid: 000000359135.jpg, result=true
[ AI-Rank-Log  1/31 20:14:51.394 ]sampleid: 000000359219.jpg, result=true
[ AI-Rank-Log  1/31 20:14:52.451 ]sampleid: 000000359540.jpg, result=true
[ AI-Rank-Log  1/31 20:14:53.508 ]sampleid: 000000359677.jpg, result=true
[ AI-Rank-Log  1/31 20:14:54.573 ]sampleid: 000000359781.jpg, result=true
[ AI-Rank-Log  1/31 20:14:55.632 ]sampleid: 000000359833.jpg, result=true
[ AI-Rank-Log  1/31 20:14:56.697 ]sampleid: 000000359855.jpg, result=true
[ AI-Rank-Log  1/31 20:14:57.761 ]sampleid: 000000359937.jpg, result=true
[ AI-Rank-Log  1/31 20:14:58.812 ]sampleid: 000000360097.jpg, result=true
[ AI-Rank-Log  1/31 20:14:59.881 ]sampleid: 000000360137.jpg, result=true
[ AI-Rank-Log  1/31 20:15: 0.951 ]sampleid: 000000360325.jpg, result=true
[ AI-Rank-Log  1/31 20:15: 2. 17 ]sampleid: 000000360393.jpg, result=true
[ AI-Rank-Log  1/31 20:15: 3. 76 ]sampleid: 000000360564.jpg, result=true
[ AI-Rank-Log  1/31 20:15: 4.138 ]sampleid: 000000360661.jpg, result=true
[ AI-Rank-Log  1/31 20:15: 5.202 ]sampleid: 000000360943.jpg, result=true
[ AI-Rank-Log  1/31 20:15: 6.271 ]sampleid: 000000360951.jpg, result=true
[ AI-Rank-Log  1/31 20:15: 7.327 ]sampleid: 000000360960.jpg, result=true
[ AI-Rank-Log  1/31 20:15: 8.392 ]sampleid: 000000361103.jpg, result=true
[ AI-Rank-Log  1/31 20:15: 9.452 ]sampleid: 000000361142.jpg, result=true
[ AI-Rank-Log  1/31 20:15:10.518 ]sampleid: 000000361147.jpg, result=true
[ AI-Rank-Log  1/31 20:15:11.585 ]sampleid: 000000361180.jpg, result=true
[ AI-Rank-Log  1/31 20:15:12.659 ]sampleid: 000000361238.jpg, result=true
[ AI-Rank-Log  1/31 20:15:13.726 ]sampleid: 000000361268.jpg, result=true
[ AI-Rank-Log  1/31 20:15:14.797 ]sampleid: 000000361506.jpg, result=true
[ AI-Rank-Log  1/31 20:15:15.864 ]sampleid: 000000361551.jpg, result=true
[ AI-Rank-Log  1/31 20:15:16.935 ]sampleid: 000000361571.jpg, result=true
[ AI-Rank-Log  1/31 20:15:17.996 ]sampleid: 000000361586.jpg, result=true
[ AI-Rank-Log  1/31 20:15:19. 70 ]sampleid: 000000361621.jpg, result=true
[ AI-Rank-Log  1/31 20:15:20.139 ]sampleid: 000000361730.jpg, result=true
[ AI-Rank-Log  1/31 20:15:21.217 ]sampleid: 000000361919.jpg, result=true
[ AI-Rank-Log  1/31 20:15:22.284 ]sampleid: 000000362434.jpg, result=true
[ AI-Rank-Log  1/31 20:15:23.358 ]sampleid: 000000362520.jpg, result=true
[ AI-Rank-Log  1/31 20:15:24.436 ]sampleid: 000000362682.jpg, result=true
[ AI-Rank-Log  1/31 20:15:25.503 ]sampleid: 000000362716.jpg, result=true
[ AI-Rank-Log  1/31 20:15:26.578 ]sampleid: 000000363072.jpg, result=true
[ AI-Rank-Log  1/31 20:15:27.659 ]sampleid: 000000363188.jpg, result=true
[ AI-Rank-Log  1/31 20:15:28.734 ]sampleid: 000000363207.jpg, result=true
[ AI-Rank-Log  1/31 20:15:29.812 ]sampleid: 000000363461.jpg, result=true
[ AI-Rank-Log  1/31 20:15:30.891 ]sampleid: 000000363666.jpg, result=true
[ AI-Rank-Log  1/31 20:15:31.966 ]sampleid: 000000363784.jpg, result=true
[ AI-Rank-Log  1/31 20:15:33. 41 ]sampleid: 000000363840.jpg, result=true
[ AI-Rank-Log  1/31 20:15:34.123 ]sampleid: 000000363875.jpg, result=true
[ AI-Rank-Log  1/31 20:15:35.196 ]sampleid: 000000364102.jpg, result=true
[ AI-Rank-Log  1/31 20:15:36.270 ]sampleid: 000000364126.jpg, result=true
[ AI-Rank-Log  1/31 20:15:37.348 ]sampleid: 000000364166.jpg, result=true
[ AI-Rank-Log  1/31 20:15:38.420 ]sampleid: 000000364297.jpg, result=true
[ AI-Rank-Log  1/31 20:15:39.513 ]sampleid: 000000364322.jpg, result=true
[ AI-Rank-Log  1/31 20:15:40.589 ]sampleid: 000000364557.jpg, result=true
[ AI-Rank-Log  1/31 20:15:41.675 ]sampleid: 000000364587.jpg, result=true
[ AI-Rank-Log  1/31 20:15:42.758 ]sampleid: 000000364636.jpg, result=true
[ AI-Rank-Log  1/31 20:15:43.837 ]sampleid: 000000364884.jpg, result=true
[ AI-Rank-Log  1/31 20:15:44.920 ]sampleid: 000000365095.jpg, result=true
[ AI-Rank-Log  1/31 20:15:45.998 ]sampleid: 000000365098.jpg, result=true
[ AI-Rank-Log  1/31 20:15:47. 84 ]sampleid: 000000365207.jpg, result=true
[ AI-Rank-Log  1/31 20:15:48.173 ]sampleid: 000000365208.jpg, result=true
[ AI-Rank-Log  1/31 20:15:49.253 ]sampleid: 000000365385.jpg, result=true
[ AI-Rank-Log  1/31 20:15:50.332 ]sampleid: 000000365387.jpg, result=true
[ AI-Rank-Log  1/31 20:15:51.416 ]sampleid: 000000365521.jpg, result=true
[ AI-Rank-Log  1/31 20:15:52.497 ]sampleid: 000000365642.jpg, result=true
[ AI-Rank-Log  1/31 20:15:53.592 ]sampleid: 000000365655.jpg, result=true
[ AI-Rank-Log  1/31 20:15:54.678 ]sampleid: 000000365745.jpg, result=true
[ AI-Rank-Log  1/31 20:15:55.763 ]sampleid: 000000365766.jpg, result=true
[ AI-Rank-Log  1/31 20:15:56.848 ]sampleid: 000000365886.jpg, result=true
[ AI-Rank-Log  1/31 20:15:57.927 ]sampleid: 000000366141.jpg, result=true
[ AI-Rank-Log  1/31 20:15:59. 15 ]sampleid: 000000366178.jpg, result=true
[ AI-Rank-Log  1/31 20:16: 0.100 ]sampleid: 000000366199.jpg, result=true
[ AI-Rank-Log  1/31 20:16: 1.188 ]sampleid: 000000366225.jpg, result=true
[ AI-Rank-Log  1/31 20:16: 2.287 ]sampleid: 000000366611.jpg, result=true
[ AI-Rank-Log  1/31 20:16: 3.374 ]sampleid: 000000366711.jpg, result=true
[ AI-Rank-Log  1/31 20:16: 4.463 ]sampleid: 000000366884.jpg, result=true
[ AI-Rank-Log  1/31 20:16: 5.549 ]sampleid: 000000367082.jpg, result=true
[ AI-Rank-Log  1/31 20:16: 6.641 ]sampleid: 000000367095.jpg, result=true
[ AI-Rank-Log  1/31 20:16: 7.722 ]sampleid: 000000367195.jpg, result=true
[ AI-Rank-Log  1/31 20:16: 8.803 ]sampleid: 000000367228.jpg, result=true
[ AI-Rank-Log  1/31 20:16: 9.891 ]sampleid: 000000367386.jpg, result=true
[ AI-Rank-Log  1/31 20:16:10.973 ]sampleid: 000000367569.jpg, result=true
[ AI-Rank-Log  1/31 20:16:12. 47 ]sampleid: 000000367680.jpg, result=true
[ AI-Rank-Log  1/31 20:16:13.132 ]sampleid: 000000367818.jpg, result=true
[ AI-Rank-Log  1/31 20:16:14.225 ]sampleid: 000000368038.jpg, result=true
[ AI-Rank-Log  1/31 20:16:15.309 ]sampleid: 000000368212.jpg, result=true
[ AI-Rank-Log  1/31 20:16:16.395 ]sampleid: 000000368294.jpg, result=true
[ AI-Rank-Log  1/31 20:16:17.484 ]sampleid: 000000368335.jpg, result=true
[ AI-Rank-Log  1/31 20:16:18.568 ]sampleid: 000000368456.jpg, result=true
[ AI-Rank-Log  1/31 20:16:19.651 ]sampleid: 000000368684.jpg, result=true
[ AI-Rank-Log  1/31 20:16:20.736 ]sampleid: 000000368752.jpg, result=true
[ AI-Rank-Log  1/31 20:16:21.815 ]sampleid: 000000368900.jpg, result=true
[ AI-Rank-Log  1/31 20:16:22.899 ]sampleid: 000000368940.jpg, result=true
[ AI-Rank-Log  1/31 20:16:23.981 ]sampleid: 000000368961.jpg, result=true
[ AI-Rank-Log  1/31 20:16:25. 62 ]sampleid: 000000368982.jpg, result=true
[ AI-Rank-Log  1/31 20:16:26.149 ]sampleid: 000000369037.jpg, result=true
[ AI-Rank-Log  1/31 20:16:27.236 ]sampleid: 000000369081.jpg, result=true
[ AI-Rank-Log  1/31 20:16:28.319 ]sampleid: 000000369310.jpg, result=true
[ AI-Rank-Log  1/31 20:16:29.407 ]sampleid: 000000369323.jpg, result=true
[ AI-Rank-Log  1/31 20:16:30.492 ]sampleid: 000000369370.jpg, result=true
[ AI-Rank-Log  1/31 20:16:31.592 ]sampleid: 000000369442.jpg, result=true
[ AI-Rank-Log  1/31 20:16:32.676 ]sampleid: 000000369503.jpg, result=true
[ AI-Rank-Log  1/31 20:16:33.765 ]sampleid: 000000369541.jpg, result=true
[ AI-Rank-Log  1/31 20:16:34.853 ]sampleid: 000000369675.jpg, result=true
[ AI-Rank-Log  1/31 20:16:35.952 ]sampleid: 000000369751.jpg, result=true
[ AI-Rank-Log  1/31 20:16:37. 51 ]sampleid: 000000369757.jpg, result=true
[ AI-Rank-Log  1/31 20:16:38.148 ]sampleid: 000000369771.jpg, result=true
[ AI-Rank-Log  1/31 20:16:39.253 ]sampleid: 000000369812.jpg, result=true
[ AI-Rank-Log  1/31 20:16:40.338 ]sampleid: 000000370042.jpg, result=true
[ AI-Rank-Log  1/31 20:16:41.424 ]sampleid: 000000370208.jpg, result=true
[ AI-Rank-Log  1/31 20:16:42.507 ]sampleid: 000000370270.jpg, result=true
[ AI-Rank-Log  1/31 20:16:43.594 ]sampleid: 000000370375.jpg, result=true
[ AI-Rank-Log  1/31 20:16:44.683 ]sampleid: 000000370478.jpg, result=true
[ AI-Rank-Log  1/31 20:16:45.773 ]sampleid: 000000370486.jpg, result=true
[ AI-Rank-Log  1/31 20:16:46.861 ]sampleid: 000000370677.jpg, result=true
[ AI-Rank-Log  1/31 20:16:47.955 ]sampleid: 000000370711.jpg, result=true
[ AI-Rank-Log  1/31 20:16:49. 42 ]sampleid: 000000370813.jpg, result=true
[ AI-Rank-Log  1/31 20:16:50.131 ]sampleid: 000000370818.jpg, result=true
[ AI-Rank-Log  1/31 20:16:51.229 ]sampleid: 000000370900.jpg, result=true
[ AI-Rank-Log  1/31 20:16:52.325 ]sampleid: 000000370999.jpg, result=true
[ AI-Rank-Log  1/31 20:16:53.408 ]sampleid: 000000371042.jpg, result=true
[ AI-Rank-Log  1/31 20:16:54.513 ]sampleid: 000000371472.jpg, result=true
[ AI-Rank-Log  1/31 20:16:55.615 ]sampleid: 000000371529.jpg, result=true
[ AI-Rank-Log  1/31 20:16:56.714 ]sampleid: 000000371552.jpg, result=true
[ AI-Rank-Log  1/31 20:16:57.816 ]sampleid: 000000371677.jpg, result=true
[ AI-Rank-Log  1/31 20:16:58.912 ]sampleid: 000000371699.jpg, result=true
[ AI-Rank-Log  1/31 20:17: 0.  0 ]sampleid: 000000371749.jpg, result=true
[ AI-Rank-Log  1/31 20:17: 1. 99 ]sampleid: 000000372203.jpg, result=true
[ AI-Rank-Log  1/31 20:17: 2.202 ]sampleid: 000000372260.jpg, result=true
[ AI-Rank-Log  1/31 20:17: 3.300 ]sampleid: 000000372307.jpg, result=true
[ AI-Rank-Log  1/31 20:17: 4.393 ]sampleid: 000000372317.jpg, result=true
[ AI-Rank-Log  1/31 20:17: 5.486 ]sampleid: 000000372349.jpg, result=true
[ AI-Rank-Log  1/31 20:17: 6.582 ]sampleid: 000000372466.jpg, result=true
[ AI-Rank-Log  1/31 20:17: 7.671 ]sampleid: 000000372577.jpg, result=true
[ AI-Rank-Log  1/31 20:17: 8.766 ]sampleid: 000000372718.jpg, result=true
[ AI-Rank-Log  1/31 20:17: 9.872 ]sampleid: 000000372819.jpg, result=true
[ AI-Rank-Log  1/31 20:17:10.969 ]sampleid: 000000373315.jpg, result=true
[ AI-Rank-Log  1/31 20:17:12. 82 ]sampleid: 000000373353.jpg, result=true
[ AI-Rank-Log  1/31 20:17:13.183 ]sampleid: 000000373382.jpg, result=true
[ AI-Rank-Log  1/31 20:17:14.279 ]sampleid: 000000373705.jpg, result=true
[ AI-Rank-Log  1/31 20:17:15.367 ]sampleid: 000000374052.jpg, result=true
[ AI-Rank-Log  1/31 20:17:16.476 ]sampleid: 000000374083.jpg, result=true
[ AI-Rank-Log  1/31 20:17:17.579 ]sampleid: 000000374369.jpg, result=true
[ AI-Rank-Log  1/31 20:17:18.689 ]sampleid: 000000374545.jpg, result=true
[ AI-Rank-Log  1/31 20:17:19.781 ]sampleid: 000000374551.jpg, result=true
[ AI-Rank-Log  1/31 20:17:20.886 ]sampleid: 000000374727.jpg, result=true
[ AI-Rank-Log  1/31 20:17:21.992 ]sampleid: 000000374982.jpg, result=true
[ AI-Rank-Log  1/31 20:17:23. 90 ]sampleid: 000000375015.jpg, result=true
[ AI-Rank-Log  1/31 20:17:24.193 ]sampleid: 000000375078.jpg, result=true
[ AI-Rank-Log  1/31 20:17:25.298 ]sampleid: 000000375278.jpg, result=true
[ AI-Rank-Log  1/31 20:17:26.409 ]sampleid: 000000375430.jpg, result=true
[ AI-Rank-Log  1/31 20:17:27.518 ]sampleid: 000000375469.jpg, result=true
[ AI-Rank-Log  1/31 20:17:28.622 ]sampleid: 000000375493.jpg, result=true
[ AI-Rank-Log  1/31 20:17:29.737 ]sampleid: 000000375763.jpg, result=true
[ AI-Rank-Log  1/31 20:17:30.848 ]sampleid: 000000376093.jpg, result=true
[ AI-Rank-Log  1/31 20:17:31.963 ]sampleid: 000000376112.jpg, result=true
[ AI-Rank-Log  1/31 20:17:33. 66 ]sampleid: 000000376206.jpg, result=true
[ AI-Rank-Log  1/31 20:17:34.186 ]sampleid: 000000376264.jpg, result=true
[ AI-Rank-Log  1/31 20:17:35.302 ]sampleid: 000000376278.jpg, result=true
[ AI-Rank-Log  1/31 20:17:36.409 ]sampleid: 000000376284.jpg, result=true
[ AI-Rank-Log  1/31 20:17:37.515 ]sampleid: 000000376307.jpg, result=true
[ AI-Rank-Log  1/31 20:17:38.628 ]sampleid: 000000376310.jpg, result=true
[ AI-Rank-Log  1/31 20:17:39.746 ]sampleid: 000000376322.jpg, result=true
[ AI-Rank-Log  1/31 20:17:40.841 ]sampleid: 000000376365.jpg, result=true
[ AI-Rank-Log  1/31 20:17:41.953 ]sampleid: 000000376442.jpg, result=true
[ AI-Rank-Log  1/31 20:17:43. 69 ]sampleid: 000000376478.jpg, result=true
[ AI-Rank-Log  1/31 20:17:44.189 ]sampleid: 000000376625.jpg, result=true
[ AI-Rank-Log  1/31 20:17:45.305 ]sampleid: 000000376856.jpg, result=true
[ AI-Rank-Log  1/31 20:17:46.426 ]sampleid: 000000376900.jpg, result=true
[ AI-Rank-Log  1/31 20:17:47.547 ]sampleid: 000000377000.jpg, result=true
[ AI-Rank-Log  1/31 20:17:48.667 ]sampleid: 000000377113.jpg, result=true
[ AI-Rank-Log  1/31 20:17:49.786 ]sampleid: 000000377239.jpg, result=true
[ AI-Rank-Log  1/31 20:17:50.906 ]sampleid: 000000377368.jpg, result=true
[ AI-Rank-Log  1/31 20:17:52. 28 ]sampleid: 000000377393.jpg, result=true
[ AI-Rank-Log  1/31 20:17:53.148 ]sampleid: 000000377486.jpg, result=true
[ AI-Rank-Log  1/31 20:17:54.270 ]sampleid: 000000377497.jpg, result=true
[ AI-Rank-Log  1/31 20:17:55.387 ]sampleid: 000000377575.jpg, result=true
[ AI-Rank-Log  1/31 20:17:56.505 ]sampleid: 000000377588.jpg, result=true
[ AI-Rank-Log  1/31 20:17:57.627 ]sampleid: 000000377635.jpg, result=true
[ AI-Rank-Log  1/31 20:17:58.762 ]sampleid: 000000377670.jpg, result=true
[ AI-Rank-Log  1/31 20:17:59.890 ]sampleid: 000000377723.jpg, result=true
[ AI-Rank-Log  1/31 20:18: 1. 10 ]sampleid: 000000377814.jpg, result=true
[ AI-Rank-Log  1/31 20:18: 2.135 ]sampleid: 000000377882.jpg, result=true
[ AI-Rank-Log  1/31 20:18: 3.262 ]sampleid: 000000377946.jpg, result=true
[ AI-Rank-Log  1/31 20:18: 4.382 ]sampleid: 000000378099.jpg, result=true
[ AI-Rank-Log  1/31 20:18: 5.509 ]sampleid: 000000378116.jpg, result=true
[ AI-Rank-Log  1/31 20:18: 6.638 ]sampleid: 000000378139.jpg, result=true
[ AI-Rank-Log  1/31 20:18: 7.765 ]sampleid: 000000378244.jpg, result=true
[ AI-Rank-Log  1/31 20:18: 8.899 ]sampleid: 000000378284.jpg, result=true
[ AI-Rank-Log  1/31 20:18:10. 19 ]sampleid: 000000378453.jpg, result=true
[ AI-Rank-Log  1/31 20:18:11.145 ]sampleid: 000000378454.jpg, result=true
[ AI-Rank-Log  1/31 20:18:12.271 ]sampleid: 000000378515.jpg, result=true
[ AI-Rank-Log  1/31 20:18:13.397 ]sampleid: 000000378605.jpg, result=true
[ AI-Rank-Log  1/31 20:18:14.526 ]sampleid: 000000378673.jpg, result=true
[ AI-Rank-Log  1/31 20:18:15.665 ]sampleid: 000000378873.jpg, result=true
[ AI-Rank-Log  1/31 20:18:16.789 ]sampleid: 000000379332.jpg, result=true
[ AI-Rank-Log  1/31 20:18:17.927 ]sampleid: 000000379441.jpg, result=true
[ AI-Rank-Log  1/31 20:18:19. 52 ]sampleid: 000000379453.jpg, result=true
[ AI-Rank-Log  1/31 20:18:20.200 ]sampleid: 000000379476.jpg, result=true
[ AI-Rank-Log  1/31 20:18:21.326 ]sampleid: 000000379533.jpg, result=true
[ AI-Rank-Log  1/31 20:18:22.472 ]sampleid: 000000379800.jpg, result=true
[ AI-Rank-Log  1/31 20:18:23.605 ]sampleid: 000000379842.jpg, result=true
[ AI-Rank-Log  1/31 20:18:24.751 ]sampleid: 000000380203.jpg, result=true
[ AI-Rank-Log  1/31 20:18:25.888 ]sampleid: 000000380706.jpg, result=true
[ AI-Rank-Log  1/31 20:18:27. 29 ]sampleid: 000000380711.jpg, result=true
[ AI-Rank-Log  1/31 20:18:28.162 ]sampleid: 000000380913.jpg, result=true
[ AI-Rank-Log  1/31 20:18:29.301 ]sampleid: 000000381360.jpg, result=true
[ AI-Rank-Log  1/31 20:18:30.443 ]sampleid: 000000381587.jpg, result=true
[ AI-Rank-Log  1/31 20:18:31.581 ]sampleid: 000000381639.jpg, result=true
[ AI-Rank-Log  1/31 20:18:32.715 ]sampleid: 000000381971.jpg, result=true
[ AI-Rank-Log  1/31 20:18:33.845 ]sampleid: 000000382009.jpg, result=true
[ AI-Rank-Log  1/31 20:18:34.981 ]sampleid: 000000382030.jpg, result=true
[ AI-Rank-Log  1/31 20:18:36.115 ]sampleid: 000000382088.jpg, result=true
[ AI-Rank-Log  1/31 20:18:37.241 ]sampleid: 000000382111.jpg, result=true
[ AI-Rank-Log  1/31 20:18:38.384 ]sampleid: 000000382122.jpg, result=true
[ AI-Rank-Log  1/31 20:18:39.516 ]sampleid: 000000382125.jpg, result=true
[ AI-Rank-Log  1/31 20:18:40.649 ]sampleid: 000000382696.jpg, result=true
[ AI-Rank-Log  1/31 20:18:41.783 ]sampleid: 000000382734.jpg, result=true
[ AI-Rank-Log  1/31 20:18:42.917 ]sampleid: 000000382743.jpg, result=true
[ AI-Rank-Log  1/31 20:18:44. 51 ]sampleid: 000000383289.jpg, result=true
[ AI-Rank-Log  1/31 20:18:45.181 ]sampleid: 000000383337.jpg, result=true
[ AI-Rank-Log  1/31 20:18:46.329 ]sampleid: 000000383339.jpg, result=true
[ AI-Rank-Log  1/31 20:18:47.465 ]sampleid: 000000383384.jpg, result=true
[ AI-Rank-Log  1/31 20:18:48.595 ]sampleid: 000000383386.jpg, result=true
[ AI-Rank-Log  1/31 20:18:49.725 ]sampleid: 000000383443.jpg, result=true
[ AI-Rank-Log  1/31 20:18:50.852 ]sampleid: 000000383606.jpg, result=true
[ AI-Rank-Log  1/31 20:18:51.981 ]sampleid: 000000383621.jpg, result=true
[ AI-Rank-Log  1/31 20:18:53.116 ]sampleid: 000000383676.jpg, result=true
[ AI-Rank-Log  1/31 20:18:54.244 ]sampleid: 000000383838.jpg, result=true
[ AI-Rank-Log  1/31 20:18:55.370 ]sampleid: 000000383842.jpg, result=true
[ AI-Rank-Log  1/31 20:18:56.507 ]sampleid: 000000383921.jpg, result=true
[ AI-Rank-Log  1/31 20:18:57.643 ]sampleid: 000000384136.jpg, result=true
[ AI-Rank-Log  1/31 20:18:58.767 ]sampleid: 000000384350.jpg, result=true
[ AI-Rank-Log  1/31 20:18:59.909 ]sampleid: 000000384468.jpg, result=true
[ AI-Rank-Log  1/31 20:19: 1. 37 ]sampleid: 000000384513.jpg, result=true
[ AI-Rank-Log  1/31 20:19: 2.169 ]sampleid: 000000384527.jpg, result=true
[ AI-Rank-Log  1/31 20:19: 3.302 ]sampleid: 000000384616.jpg, result=true
[ AI-Rank-Log  1/31 20:19: 4.437 ]sampleid: 000000384651.jpg, result=true
[ AI-Rank-Log  1/31 20:19: 5.569 ]sampleid: 000000384661.jpg, result=true
[ AI-Rank-Log  1/31 20:19: 6.696 ]sampleid: 000000384666.jpg, result=true
[ AI-Rank-Log  1/31 20:19: 7.824 ]sampleid: 000000384670.jpg, result=true
